,District,District Code,School Code,School Name,number,score,vote
121,ABC Unified,64212,1933159,Gahr (Richard) High,440,41.1840909091,0.669346150659
122,Los Angeles Unified,64733,1939305,George Washington Preparatory,1104,9.88043478261,0.73945599022
123,Paramount Unified,64873,1936749,Paramount High,500,29.752,0.852637254021
124,San Francisco Unified,68478,3833407,Lowell High,33,79.0909090909,0.826167975509
125,Los Angeles Unified,64733,109447,Santee Education Complex,134,6.92537313433,0.922107850668
126,Norwalk-La Mirada Unified,64840,1934728,La Mirada High,44,45.4545454545,0.651520069242
127,Los Angeles Unified,64733,6061451,Foshay Learning Center,68,48.7794117647,0.899553064162
128,Los Angeles County Office of Education,10199,1996172,East Los Angeles Community Da,11,20.0,0.774513040607
129,Long Beach Unified,64725,1935758,Millikan High,480,29.75625,0.575231756596
130,San Francisco Unified,68478,3834769,O'Connell (John) Alternative,73,11.1369863014,0.927743252017
131,Charter Oak Unified,64378,1931666,Charter Oak High,51,35.1568627451,0.544794738036
132,Torrance Unified,65060,1936277,North High,213,37.9107981221,0.695008146941
133,Inglewood Unified,64634,1934231,Inglewood High,810,10.750617284,0.841366589141
134,San Francisco Unified,68478,3833241,Lincoln (Abraham) High,140,15.2571428571,0.825506052539
135,Los Angeles Unified,64733,1930650,Phineas Banning Senior High,41,31.0975609756,0.810384159139
136,Covina-Valley Unified,64436,1938372,South Hills High,48,54.2291666667,0.70250079139
137,Pasadena Unified,64881,1931674,Marshall Fundamental,126,43.7936507937,0.640983033059
138,Long Beach Unified,64725,1939875,Wilson High,651,28.4669738863,0.742538438348
139,Los Angeles Unified,64733,112037,East Valley Sr. High,24,16.7916666667,0.806232062321
140,Pasadena Unified,64881,1936806,Rose City High (Continuation),17,18.0,0.727877176015
141,Culver City Unified,64444,1932201,Culver City High,650,40.6415384615,0.783232413541
142,Los Angeles Unified,64733,1939941,John F. Kennedy High,42,45.1666666667,0.607977991747
143,Los Angeles Unified,64733,1937838,San Pedro Senior High,322,24.3074534161,0.721876046901
144,Los Angeles Unified,64733,119727,Ramon C. Cortines School of V,201,32.8706467662,0.854956965253
145,Los Angeles Unified,64733,1933233,Sherman Oaks Center for Enric,35,82.8571428571,0.695140327745
146,Burbank Unified,64337,1931187,Burbank High,33,57.9090909091,0.687874685747
147,Los Angeles Unified,64733,112052,Panorama High,22,18.0,0.804532577904
148,Los Angeles County Office of Education,10199,1996214,Renaissance Community Day,64,3.390625,0.874346343312
149,Los Angeles Unified,64733,1933241,Gardena Senior High,555,10.5837837838,0.739858156028
150,Los Angeles Unified,64733,1935519,Manual Arts Senior High,544,10.0202205882,0.87685560054
151,Los Angeles Unified,64733,1931708,Chatsworth Senior High,257,28.3112840467,0.545961333175
152,San Francisco Unified,68478,3830205,Wallenberg (Raoul) Traditiona,57,31.7192982456,0.885810926529
153,Manhattan Beach Unified,75333,1935808,Mira Costa High,126,67.373015873,0.682744775044
154,Los Angeles Unified,64733,1930692,Riley (Thomas) High,30,10.1333333333,0.91624251497
155,Los Angeles Unified,64733,1938885,University Senior High,513,27.955165692,0.816501215559
156,Los Angeles Unified,64733,124362,Valley Academy of Arts and Sc,72,44.1388888889,0.607977991747
157,Los Angeles Unified,64733,101329,William J. Johnston Community,23,4.17391304348,0.721876046901
158,Torrance Unified,65060,1938083,"Shery (Kurt T.) High, Cont.",12,8.0,0.680197090568
159,William S. Hart Union High,65136,1933902,Hart (William S.) Senior High,24,58.0,0.493247068338
160,El Segundo Unified,64535,1932763,El Segundo High,30,80.1,0.697785277368
161,William S. Hart Union High,65136,1931740,Saugus High,45,48.8,0.45738545338
162,Los Angeles County Office of Education,10199,121822,Nidorf Juvenile Hall,14,0.0,0.755491167399
163,Lynwood Unified,64774,109538,Marco Antonio Firebaugh High,112,14.6339285714,0.818173573955
164,Los Angeles Unified,64733,1933795,Ulysses S. Grant Senior High,124,26.4516129032,0.743107540624
165,Burbank Unified,64337,1931237,Burroughs High,43,62.7674418605,0.808108640031
166,San Francisco Unified,68478,3830353,Intl Studies Academy,70,14.4,0.938828162129
167,Los Angeles Unified,64733,120808,Dorothy V. Johnson Comm. Day,32,0.0,0.91624251497
168,San Francisco Unified,68478,3830254,Burton (Phillip and Sala) Aca,107,10.5046728972,0.852908045296
169,Whittier Union High,65128,1937903,Santa Fe High,38,52.7105263158,0.783517010062
170,Los Angeles Unified,64733,106997,Orthopaedic Hospital,13,62.0,0.904467987103
171,Inglewood Unified,64634,1934249,Hillcrest High,27,3.88888888889,0.841366589141
172,Los Angeles Unified,64733,1935352,Los Angeles Senior High,232,18.3103448276,0.855435342607
173,Los Angeles Unified,64733,1935865,James Monroe High,55,29.0545454545,0.706802053886
174,Los Angeles Unified,64733,107003,Northridge Academy High,47,36.2553191489,0.746801978509
175,Centinela Valley Union High,64352,1930239,Lloyde (R. K.) High,68,9.35294117647,0.75959933222
