,District,School Code,School Name,number,score,vote
881,Vallejo City Unified,4830147,Bethel (Jesse M.) High,268,39.0970149254,0.737650351766
882,Covina-Valley Unified,1938372,South Hills High,840,54.669047619,0.70250079139
883,ABC Unified,1995596,"ABC Secondary, Altern.",18,6.0,0.669346150659
884,San Jose Unified,4330445,"Willow Glen Plus, Cont.",13,15.0,0.745581677036
885,South San Francisco Unified,4132551,El Camino High,366,51.0273224044,0.823785517874
886,Santa Monica-Malibu Unified,1995737,Malibu High,53,41.9245283019,0.634257935373
887,Fairfield-Suisun Unified,4830170,Rodriguez (Angelo) High,377,40.6710875332,0.658152554234
888,Santa Cruz City High,4436960,Costanoa Continuation High,35,6.11428571429,0.838548185232
889,Santa Clara County Office of Education,4330320,County Community,185,3.99459459459,0.773514246947
890,Oxnard Union High,5632849,Hueneme High,1190,33.0823529412,0.593989852999
891,Redondo Beach Unified,1995752,Redondo Shores High (Continua,23,22.0,0.71605516872
892,Calexico Unified,1332204,Calexico High,1359,33.587196468,0.797935864357
893,San Jose Unified,4330478,"San Jose High Acad. Plus, Ct.",13,15.0,0.824879227053
894,Needles Unified,3634169,Needles High,51,17.7843137255,0.365194462755
895,Centinela Valley Union High,1930239,Lloyde (R. K.) High,278,7.10431654676,0.75959933222
896,San Jose Unified,4330502,Liberty High (Alternative,92,9.71739130435,0.723253757737
897,Acton-Agua Dulce Unified,1995786,Vasquez High,106,24.5943396226,0.512411847673
898,Los Angeles Unified,1995794,Youth Opportunities Unlim,198,6.50505050505,0.908750514846
899,South Pasadena Unified,1938455,South Pasadena Senior High,251,69.1155378486,0.803680981595
900,William S. Hart Union High,1995802,Valencia High,402,62.8955223881,0.553500458575
901,Washington Unified,5739552,Yolo High,30,0.0,0.782843431314
902,San Gabriel Unified,1995810,Gabrielino High,413,42.7917675545,0.733281579239
903,Acalanes Union High,734244,Miramonte High,48,89.5416666667,0.818059716913
904,Sequoia Union High,4130993,Carlmont High,290,48.8827586207,0.798728472558
905,Orland Joint Unified,1135656,Orland High,248,33.5967741935,0.351932621447
906,Desert Sands Unified,3331113,"Amistad High, Cont.",140,3.25714285714,0.680439104503
907,Arcadia Unified,1930288,Arcadia High,308,62.0162337662,0.641412361689
908,Palm Springs Unified,3331121,Mt. San Jacinto High,162,2.0,0.696723575888
909,Newport-Mesa Unified,111666,Early College High,140,80.0,0.47624178429
910,Los Angeles Unified,1930296,Newmark (Harris) Continuation,63,7.95238095238,0.868001251173
911,Corning Union High,5231675,Centennial (Continuation) High,17,12.0,0.349639855942
912,Palo Verde Unified,3331139,Twin Palms Continuation,34,6.0,0.466775599129
913,Charter Oak Unified,1930312,"Arrow High, Cont.",27,19.0,0.525503015274
914,Ripon Unified,3935756,Ripon High,203,43.724137931,0.380283472539
915,Walnut Valley Unified,1937747,Ron Hockwalt Academies (Conti,14,0.0,0.622432392493
916,Grossmont Union High,3732559,Chaparral High,81,6.1975308642,0.515335113302
917,El Monte Union High,1930320,Arroyo High,1211,46.3682906689,0.779574617683
918,West Covina Unified,1938513,Coronado High (Continuation),89,13.0,0.722227984649
919,Los Angeles County Office of Education,1995869,Intern. Polytechnic High,278,83.964028777,0.742633439973
920,Merced Union High,2430049,"Independence High, Alt.",70,19.8571428571,0.541278550466
921,Whittier Union High,1930338,"Frontier High, Cont.",271,5.78228782288,0.593833692599
922,Santa Rosa High,4936803,Santa Rosa High,437,44.3340961098,0.776655629139
923,Merced County Office of Education,2430056,Juvenile Hall /Community,38,2.63157894737,0.541278550466
924,San Francisco Unified,3839081,Washington (George) High,161,31.3291925466,0.859501229364
925,Le Grand Union High,2430064,Granada High,17,12.0,0.553971486762
926,Santa Clara Unified,4338802,Wilcox (Adrian) High,384,43.375,0.761659933896
927,Bonita Unified,1995893,Vista (Alternative),18,17.0,0.532519190509
928,ABC Unified,1930361,Artesia High,682,48.2287390029,0.684382665576
929,Salinas Union High,2733178,North Salinas High,1045,33.6516746411,0.766725159026
930,Pomona Unified,1995901,Diamond Ranch High,720,60.8388888889,0.694546617624
931,Stockton Unified,3937406,Stagg Senior High,588,33.6224489796,0.594881537774
932,Hilmar Unified,2430080,"Irwin High, Cont.",16,6.0,0.595591030027
933,Golden Plains Unified,1037456,Tranquillity High,326,34.5981595092,0.571782178218
934,Los Angeles Unified,1930387,Central High,273,4.78021978022,0.846559206448
935,San Francisco Unified,119958,Academy of Arts and Sciences,103,35.9029126214,0.886606782398
936,Los Angeles Unified,119966,School of Math and Science,251,20.5338645418,0.870950978694
937,Long Beach Unified,1995935,Cabrillo High,1444,25.33033241,0.737823921668
938,San Ramon Valley Unified,734368,Monte Vista High,107,77.523364486,0.628745690798
939,Delhi Unified,2430114,Delhi High,391,58.7340153453,0.583757866347
940,Manteca Unified,3930310,Sierra High,417,43.4508393285,0.507855822551
941,Long Beach Unified,1930411,Avalon (K-12),108,35.4814814815,0.795010845987
942,Los Angeles Unified,1938612,William Howard Taft Senior Hi,633,47.3680884676,0.705670515605
943,San Lorenzo Unified,111799,East Bay Arts High,96,42.6666666667,0.819102405629
944,Antelope Valley Union High,1995968,Phoenix High Community Day,31,7.06451612903,0.5248
945,Western Placer Unified,3134657,Lincoln High,304,46.2171052632,0.403606102635
946,Merced County Office of Education,2430148,Valley Community,167,5.85628742515,0.642252328535
947,Santa Ana Unified,3036357,Santa Ana High,1986,28.1379657603,0.726401748971
948,Merced County Office of Education,2430163,Valley Los Banos Community Da,104,0.980769230769,0.642252328535
949,Sweetwater Union High,111831,Olympian High,668,61.9820359281,0.675064800415
950,Merced County Office of Education,2430171,Valley Atwater Community Day,62,3.48387096774,0.642252328535
951,Moorpark Unified,5633250,Moorpark High,498,45.3514056225,0.518262586377
952,San Jose Unified,4330734,San Jose Community High,11,9.0,0.806573310314
953,Fairfield-Suisun Unified,4830451,Armijo High,668,35.6766467066,0.649664153932
954,Delhi Unified,2430197,Shattuck Educational Park,30,3.5,0.583757866347
955,Los Angeles Unified,1930486,Moneta Continuation,41,19.7073170732,0.739858156028
956,Temple City Unified,1938679,Temple City High,245,63.0653061224,0.638942123419
957,Merced Union High,2430205,Buhach High,685,51.0861313869,0.48679338435
958,San Jose Unified,4338950,Willow Glen High,608,38.5789473684,0.745581677036
959,Calipatria Unified,1332501,Calipatria High,214,50.2009345794,0.640319715808
960,Lemoore Union High,1635606,Lemoore High,622,41.1816720257,0.421127512004
961,Los Angeles Unified,116954,Jack London Community Day,52,15.9615384615,0.743107540624
962,Whittier Union High,1995653,"Sierra Vista High, Alter.",216,16.8842592593,0.593833692599
963,Azusa Unified,1930528,Azusa High,822,47.8795620438,0.461583577713
964,Santa Ana Unified,3036456,Valley High,1526,28.6841415465,0.673099513341
965,Los Angeles Unified,1996073,Tri-C Community Day,79,6.58227848101,0.846559206448
966,San Diego Unified,3732781,Henry High,557,53.947935368,0.645101219439
967,San Gabriel Unified,1996081,Del Mar High,20,10.0,0.733281579239
968,Chaffey Joint Union High,3634482,Ontario High,1774,35.095264938,0.673227478223
969,Long Beach Unified,1936947,Polytechnic High,1062,41.3107344633,0.836324705586
970,Los Angeles Unified,1930551,San Antonio Continuation,61,5.14754098361,0.876167739257
971,Torrance Unified,1938752,Torrance High,428,49.9345794393,0.680197090568
972,El Monte Union High,1995661,South El Monte High,1043,41.3192713327,0.805658056581
973,Los Angeles Unified,1930577,Pueblo de Los Angeles Continu,29,6.8275862069,0.854827231755
974,Los Angeles Unified,1996115,City of Angels,1010,19.8158415842,0.875575270308
975,El Monte Union High,1996123,El Monte Union Community Day,12,0.0,0.771187739464
976,Glendale Unified,1996131,Clark (A.W.) Magnet High,49,89.8163265306,0.601872599232
977,Mt. Diablo Unified,734566,Mt. Diablo High,546,27.3663003663,0.702267303103
978,Baldwin Park Unified,1930601,Baldwin Park High,1578,35.0171102662,0.761875699318
979,Sweetwater Union High,3732849,Hilltop Senior High,1147,58.1891891892,0.676099941725
980,Campbell Union High,4330866,Branham High,264,44.6136363636,0.722009598445
981,Los Angeles Unified,1930619,Harold McAlister High (Opport,96,19.6666666667,0.875726945444
982,River Delta Joint Unified,5731708,Delta High,85,49.3411764706,0.528655597215
983,Marysville Joint Unified,5830013,Lindhurst High,410,32.343902439,0.366328600406
984,Nevada Joint Union High,2930048,Bear River High,18,72.0,0.492136910268
985,Garden Grove Unified,3036555,Santiago High,1282,40.5358814353,0.670002021427
986,Los Angeles County Office of Education,1996172,East Los Angeles Community Da,178,7.47191011236,0.774513040607
987,Pomona Unified,6061634,Fremont Academy of Engineerin,181,39.2762430939,0.694546617624
988,Calistoga Joint Unified,2831758,Calistoga Junior-Senior High,118,48.5254237288,0.715970515971
989,Travis Unified,4838801,Vanden High,232,62.0689655172,0.649664153932
990,Los Angeles Unified,1930650,Phineas Banning Senior High,2045,38.928606357,0.810384159139
991,Los Angeles Unified,112029,Miguel Contreras Learning,642,36.0451713396,0.81433061866
992,Santa Cruz City High,4437406,Soquel High,262,40.3435114504,0.646775544389
993,Los Angeles Unified,112037,East Valley Sr. High,648,31.1651234568,0.806232062321
994,Marysville Joint Unified,5830054,Lincoln (Abraham) (Alternativ,36,10.9722222222,0.226726726727
995,Los Angeles Unified,112045,Arleta High,1030,37.1388349515,0.827547291488
996,Los Angeles Unified,112052,Panorama High,1161,31.7958656331,0.804532577904
997,Los Angeles County Office of Education,1996214,Renaissance Community Day,165,4.98181818182,0.874346343312
998,Los Angeles Unified,1930692,Riley (Thomas) High,124,5.65322580645,0.91624251497
999,Los Angeles Unified,1938885,University Senior High,751,45.7616511318,0.816501215559
1000,Modesto City High,5034913,Robert Elliott Alternative Ed,244,7.67213114754,0.557129407737
1001,Bassett Unified,1930700,Bassett Senior High,722,40.364265928,0.770707392088
1002,River Delta Joint Unified,112078,Clarksburg Middle,51,37.0,0.528655597215
1003,Marysville Joint Unified,5830096,South Lindhurst Continuation,21,10.0,0.366328600406
1004,Wheatland Union High,5838305,Wheatland Union High,150,45.3066666667,0.2325
1005,El Monte Union High,1938919,Fernando R. Ledesma Continuat,158,2.77215189873,0.779574617683
1006,Del Norte County Unified,833004,Del Norte High,126,36.753968254,0.407816091954
1007,Los Angeles Unified,1930734,"Angel's Gate, Cont.",56,32.0714285714,0.721876046901
1008,Montebello Unified,1938927,"Vail High, Cont.",152,3.27631578947,0.737907992804
1009,Santa Barbara Unified,4232690,La Cuesta Continuation High,67,6.0,0.824541284404
1010,Hacienda la Puente Unified,1938935,"Valley Alter. High, Cont.",55,7.0,0.629021981523
1011,San Bernardino City Unified,3634680,Pacific High,1079,29.8544949027,0.563017261764
1012,San Diego Unified,3732997,Hoover High,927,30.8392664509,0.727572685539
1013,Corona-Norco Unified,3331600,Corona High,1360,48.2529411765,0.47779425263
1014,Bellflower Unified,1930775,Bellflower High,950,48.0989473684,0.728351881293
1015,Los Angeles Unified,1938968,Van Nuys Senior High,1239,39.01614205,0.765187419216
1016,Compton Unified,1995695,"Chavez (Cesar) High, Cont.",85,7.51764705882,0.843711153803
1017,Los Angeles Unified,1930783,Phoenix Continuation,29,10.5517241379,0.805606900801
1018,William S. Hart Union High,1996321,Academy of the Canyons,53,92.5283018868,0.553500458575
1019,Los Angeles Unified,1930791,Mt. Lukens Continuation,29,27.724137931,0.645780856423
1020,Anaheim Union High,3036712,Savanna High,1113,36.3782569632,0.685525159022
1021,Mt. Diablo Unified,734764,Olympic Continuation High,74,3.2972972973,0.641406041165
1022,Lodi Unified,3930377,Henderson Community Day,21,0.0,0.501566784175
1023,Cutler-Orosi Joint Unified,5433230,Orosi High,635,24.2551181102,0.685109289617
1024,Chico Unified,431676,Chico High,251,41.764940239,0.611191139281
1025,Montebello Unified,1930825,Bell Gardens High,2043,36.7723935389,0.895141406817
1026,Princeton Joint Unified,1136209,Princeton Junior-Senior High,25,43.96,0.289156626506
1027,Santa Barbara Unified,120402,Alta Vista Alternative High,15,43.0,0.824541284404
1028,Pacific Grove Unified,2733657,Pacific Grove High,52,67.2692307692,0.745062037501
1029,Los Angeles Unified,1939040,Venice Senior High,1002,40.8133732535,0.805606900801
1030,Montebello Unified,1996388,Montebello Community Day,61,3.44262295082,0.737907992804
1031,Fullerton Joint Union High,3033362,La Habra High,1066,53.9549718574,0.532154474935
1032,Orange County Department of Education,3030632,OCCS:CHEP/PCHS,80,61.0,0.47624178429
1033,Los Angeles Unified,1930866,Bell Senior High,3051,34.1927236971,0.895141406817
1034,Monrovia Unified,1996404,Mountain Park,12,25.0,0.687778528022
1035,Contra Costa County Office of Education,120444,Mt. McKinley,57,9.01754385965,0.73651024615
1036,Oakdale Joint Unified,5035654,Oakdale High,297,45.3333333333,0.381089459699
1037,Merced Union High,2430601,Atwater High,810,50.6222222222,0.48679338435
1038,San Ramon Valley Unified,730051,California High,211,67.663507109,0.689691871072
1039,San Mateo Union High,4134557,Mills High,128,54.859375,0.766854127612
1040,San Juan Unified,3430048,Mesa Verde High,161,28.0745341615,0.452056425213
1041,Los Angeles Unified,1939107,Verdugo Hills Senior High,735,39.1306122449,0.645780856423
1042,Los Angeles Unified,1930924,Belmont Senior High,692,27.362716763,0.868001251173
1043,Tracy Joint Unified,3937976,Duncan-Russell Continuation,13,15.0,0.628774661119
1044,Los Angeles Unified,1930940,John R. Wooden High,56,9.19642857143,0.695140327745
1045,Healdsburg Unified,4932554,Healdsburg High,242,37.2107438017,0.767627045027
1046,Walnut Valley Unified,1939149,Walnut High,561,56.0748663102,0.622432392493
1047,Pomona Unified,1996495,Village Academy Indian Hill,352,49.4659090909,0.724364942147
1048,Antioch Unified,117218,Dozier-Libbey Medical High,179,64.469273743,0.720506845325
1049,Conejo Valley Unified,5633748,Newbury Park High,334,56.6706586826,0.493549203137
1050,Long Beach Unified,1996503,Renaissance High for the Arts,175,63.5028571429,0.836324705586
1051,Tracy Joint Unified,3938008,Tracy High,470,41.3765957447,0.628774661119
1052,Downey Unified,1939164,Warren High,2308,53.7521663778,0.687788741231
1053,Los Angeles Unified,1930973,Rodia (Simon) Continuation,30,0.0,0.91624251497
1054,Beverly Hills Unified,1930981,Beverly Hills High,88,76.25,0.720806916427
1055,Chino Valley Unified,3630035,Don Antonio Lugo High,1116,41.0268817204,0.56642519685
1056,Novato Unified,2132264,Marin Oaks High,11,27.0,0.740899191039
1057,Sweetwater Union High,6059778,Granger Junior High,193,60.0,0.754522217853
1058,Palos Verdes Peninsula Unified,1996552,Palos Verdes High,107,66.6168224299,0.558045395403
1059,Sacramento City Unified,3430154,"American Legion High, Cont.",64,4.75,0.82850064232
1060,Central Union High,1333004,Central Union High,1190,47.7075630252,0.660288270378
1061,Elk Grove Unified,3430170,Valley High,370,35.6378378378,0.810262114997
1062,Benicia Unified,4831004,Benicia High,154,60.7077922078,0.689301416707
1063,San Diego Unified,107482,San Diego Metro Career and Te,54,57.3703703704,0.63646714996
1064,Pajaro Valley Unified,4437794,Renaissance High (Cont.),98,3.0612244898,0.788247387357
1065,Redlands Unified,3634995,"Orangewood High, Cont.",85,18.0,0.560438237419
1066,Pasadena Unified,1931062,Blair High,274,34.4781021898,0.756913385827
1067,Lompoc Unified,4233029,Maple High,127,21.8031496063,0.409012131716
1068,Roseville Joint Union High,3135308,Oakmont High,181,48.1325966851,0.443457698371
1069,Bonita Unified,1931088,Bonita High,617,65.3144246353,0.532519190509
1070,Folsom-Cordova Unified,113571,Vista del Lago High,82,57.4390243902,0.496486605182
1071,Redlands Unified,3635042,Redlands Senior High,555,52.3063063063,0.560438237419
1072,Antelope Valley Union High,1996644,R. Rex Parris High,134,2.0,0.5248
1073,Los Angeles Unified,1939305,George Washington Preparatory,501,24.7704590818,0.73945599022
1074,Los Angeles Unified,1996651,CDS Secondary,117,6.07692307692,0.81433061866
1075,Twin Rivers Unified,3430261,Pacific Career/Tech High Cont.,24,4.0,0.512501104338
1076,Davis Joint Unified,5732219,King (Martin Luther) High (Co,13,15.0,0.521778584392
1077,Newman-Crows Landing Unified,5035902,Orestimba High,372,40.1612903226,0.523248969982
1078,Fullerton Joint Union High,3037090,Sonora High,839,46.705601907,0.532154474935
1079,Elk Grove Unified,3430311,"Calvine High, Cont.",21,5.0,0.724257282954
1080,San Juan Unified,3438504,San Juan High,118,21.9745762712,0.501066821841
1081,Burbank Unified,1931187,Burbank High,488,57.9754098361,0.687874685747
1082,Manteca Unified,112565,New Vision High,40,8.0,0.507855822551
1083,Fontana Unified,120758,Jurupa Hills High,1131,44.2104332449,0.782992589478
1084,Elk Grove Unified,3430329,"Rio Cazadero High, Cont.",30,7.0,0.810262114997
1085,Riverbank Unified,112573,Adelante High,24,13.0,0.511285183218
1086,Escalon Unified,3930054,"Vista High, Cont.",12,0.0,0.38561479177
1087,San Jose Unified,4335949,Pioneer High,400,58.04,0.722009598445
1088,Elk Grove Unified,3430352,"Las Flores High, Alt.",32,18.75,0.810262114997
1089,San Francisco Unified,3831765,Galileo High,182,31.6318681319,0.904845733346
1090,Coalinga-Huron Joint Unified,1030113,Cambridge High,12,0.0,0.418212478921
1091,Washington Unified,1038306,Washington High,489,30.1206543967,0.443277310924
1092,Burbank Unified,1931237,Burroughs High,841,56.4328180737,0.808108640031
1093,Los Angeles Unified,120808,Dorothy V. Johnson Comm. Day,43,7.25581395349,0.91624251497
1094,Center Joint Unified,3430378,Center High,168,45.0654761905,0.514728477984
1095,San Juan Unified,3430386,El Sereno Alternative Educati,17,18.0,0.486412512219
1096,Moreno Valley Unified,3331071,Vista del Lago High,1196,33.3277591973,0.553964887475
1097,San Diego Unified,3733508,La Jolla High,332,45.0843373494,0.643146674673
1098,Los Angeles Unified,1939479,WESM Health/Sports Medicine,148,49.8513513514,0.76065511572
1099,Ojai Unified,5634076,Nordhoff High,212,44.9905660377,0.733727810651
1100,Whittier Union High,1931302,California High,1877,47.7820990943,0.678964637258
1101,Center Joint Unified,3430451,"McClellan High, Cont.",12,17.0,0.514728477984
1102,Clovis Unified,1030196,Clovis West High,492,56.9308943089,0.410257742673
1103,Rim of the World Unified,3635265,Rim of the World Senior High,199,32.9246231156,0.416916018352
1104,San Mateo Union High,4135265,Peninsula High Continuation,71,17.0,0.773506840174
1105,Los Angeles Unified,1931336,Cheviot Hills Continuation,52,13.25,0.816042024447
1106,Elk Grove Unified,3430477,Florin High,314,37.9968152866,0.724257282954
1107,West Covina Unified,1939537,West Covina High,1404,49.6666666667,0.722227984649
1108,San Joaquin County Office of Education,3930195,San Joaquin Co Juvenile Hal,41,2.63414634146,0.484574111335
1109,West Contra Costa Unified,735316,Pinole Valley High,357,27.0588235294,0.820333432569
1110,Los Banos Unified,120923,Pacheco High,809,41.7812113721,0.609182058047
1111,San Juan Unified,3430493,Bella Vista High,159,55.5911949686,0.486412512219
1112,San Luis Coastal Unified,4036703,San Luis Obispo High,191,43.6335078534,0.644798745426
1113,San Benito High,3537008,San Benito High,1297,46.1141094834,0.630313644324
1114,Los Angeles Unified,1931377,Earhart (Amelia) Continuation,57,12.3333333333,0.806232062321
1115,Sacramento City Unified,3430519,Capital City,230,14.5608695652,0.810262114997
1116,Los Angeles Unified,1931385,Einstein (Albert) Cont.,59,13.6949152542,0.706802053886
1117,Lodi Unified,3930237,Bear Creek High,391,50.3248081841,0.613983375582
1118,Los Angeles Unified,1931393,Highland Park Continuation,54,14.9814814815,0.820382855174
1119,Fresno Unified,1030279,Bullard High,680,49.3073529412,0.571761688236
1120,Davis Joint Unified,6060396,Holmes (Oliver Wendell),32,63.0,0.521778584392
1121,Fresno Unified,1030287,Young Academic Center,617,8.0,0.770626242545
1122,Torrance Unified,1939602,West High,267,65.2808988764,0.643809331448
1123,Fresno Unified,1030295,Duncan (Erma) Polytechnical Hi,379,44.2981530343,0.538850876371
1124,Los Angeles Unified,1931419,Leonis (Miguel) Continuation,38,15.7894736842,0.658119126159
1125,Oakland Unified,112797,Coliseum College Prep Academy,136,24.2720588235,0.78
1126,Jefferson Union High,4135075,Oceana High,109,51.6055045872,0.814388961892
1127,Fullerton Joint Union High,3037348,Sunny Hills High,442,67.6515837104,0.634521880065
1128,Kern Union High,1530021,Central Valley High (Continua,28,0.0,0.595263958288
1129,Lodi Unified,3930278,Plaza Robles Continuation High,24,25.0,0.613983375582
1130,Los Angeles Unified,1931435,Lewis (Robert H.) Continuation,37,3.08108108108,0.750625360785
1131,Pittsburg Unified,735407,Pittsburg Senior High,1136,32.5950704225,0.811901646119
1132,Southern Kern Unified,1530039,"Rare Earth High, Cont.",14,0.0,0.479087452471
1133,Natomas Unified,3430584,Natomas High,429,35.4778554779,0.638572425017
1134,Los Angeles Unified,1931450,Jack London Continuation,70,12.8285714286,0.743107540624
1135,Tracy Joint Unified,3930302,Merrill F. West High,728,39.2733516484,0.628774661119
1136,Kern Union High,1530047,Nueva Continuation High,35,3.0,0.590923124421
1137,Elk Grove Unified,3430592,Laguna Creek High,252,50.4523809524,0.669520992267
1138,Fresno County Office of Education,1030337,Fresno County Court,132,8.66666666667,0.604175194433
1139,San Diego Unified,3733698,Madison High,327,42.4464831804,0.604657849339
1140,Sierra Sands Unified,1530054,Mesquite Cont. High,12,8.0,0.31420233463
1141,Los Angeles Unified,1931468,Metropolitan Continuation,100,21.31,0.846559206448
1142,Los Angeles Unified,1931476,Canoga Park Senior High,1021,36.0048971596,0.744038635678
1143,Placer Union High,3135704,Placer High,148,45.0675675676,0.466746794872
1144,Elk Grove Unified,3430618,Sheldon High,345,39.6115942029,0.599445599446
1145,Los Angeles Unified,1931484,Mission Continuation,57,5.0350877193,0.823900205693
1146,Glendora Unified,1939677,Whitcomb Continuation High,22,0.0,0.525503015274
1147,Los Angeles Unified,112862,Student Empowerment Academy,227,33.9030837004,0.922107850668
1148,Patterson Joint Unified,5036256,Patterson High,804,38.0808457711,0.577589023195
1149,Santa Rosa High,110288,Lewis Opportunity,12,0.0,0.685388685389
1150,Dos Palos Oro Loma Joint Unified,2431203,Dos Palos High,335,42.0597014925,0.372367312553
1151,William S. Hart Union High,1931492,Canyon High,696,41.6609195402,0.579585410653
1152,Los Angeles Unified,112870,Los Angeles School of Global,249,30.1285140562,0.81433061866
1153,Lodi Unified,3930344,Independence,42,7.0,0.41589295467
1154,Twin Rivers Unified,3430634,Elwood J. Keema High,150,5.02666666667,0.524216204068
1155,Los Angeles Unified,1931500,Owensmouth Continuation,66,13.9696969697,0.744038635678
1156,Central Unified,1030386,Central Unif. Alter/Opp,92,9.97826086957,0.586681844052
1157,Whittier Union High,1939701,Whittier High,1535,48.0983713355,0.78215661104
1158,Lake Elsinore Unified,3332350,Elsinore High,702,47.0797720798,0.382344624781
1159,Napa Valley Unified,121087,American Canyon High,310,40.3387096774,0.717882632831
1160,Kern Union High,1530112,Vista West Continuation,56,7.07142857143,0.184210526316
1161,Los Angeles Unified,1931526,Carson Senior High,917,42.2006543075,0.776502242152
1162,Los Angeles Unified,121095,Ambassador School of Global,277,29.880866426,0.823566084788
1163,Northern Humboldt Union High,1235209,McKinleyville High,35,45.6857142857,0.657088577535
1164,Los Angeles Unified,1931534,Rogers (Will) Continuation,83,7.3734939759,0.765187419216
1165,Fremont Union High,4331799,Cupertino High,160,56.1875,0.810852120749
1166,Tracy Joint Unified,3930393,Willow Community Day,12,8.0,0.628774661119
1167,McFarland Unified,1530146,"San Joaquin High, Cont.",25,7.88,0.552551020408
1168,Los Angeles Unified,1931559,Stoney Point Continuation,49,8.5306122449,0.545961333175
1169,Modesto City High,121129,Gregori High,614,44.6237785016,0.624695161083
1170,Compton Unified,1931567,Centennial High,530,16.6867924528,0.843711153803
1171,Sanger Unified,1030451,Taft High,82,8.31707317073,0.374449339207
1172,Central Union High,1333558,"Desert Oasis High, Cont.",122,5.2131147541,0.660288270378
1173,Fullerton Joint Union High,3037496,Troy High,436,68.1032110092,0.591143294806
1174,Stockton Unified,3930427,Weber Institute,237,30.6666666667,0.68218537415
1175,Santa Cruz County Office of Education,4430146,Santa Cruz County Court,60,8.13333333333,0.751190229766
1176,Clovis Unified,1030469,Enterprise Alternative,25,21.32,0.398396767466
1177,Lodi Unified,3930443,Middle College High,44,95.3181818182,0.594881537774
1178,Long Beach Unified,1935758,Millikan High,1683,41.4539512775,0.575231756596
1179,Konocti Unified,1735000,Lower Lake High,149,32.7986577181,0.431428571429
1180,Mendota Unified,1030493,Mendota High,510,25.7568627451,0.593724859212
1181,Covina-Valley Unified,1931617,"Fairvalley High, Cont.",100,6.28,0.712248743719
1182,San Joaquin County Office of Education,3930468,San Joaquin County Community,353,3.82152974504,0.484574111335
1183,Clovis Unified,1030501,Buchanan High,377,57.8435013263,0.398396767466
1184,Downey Unified,1931625,Columbus Continuation,125,6.024,0.687788741231
1185,Tustin Unified,3037553,Tustin High,1016,49.6594488189,0.624855443582
1186,Los Angeles Unified,1939859,Woodrow Wilson Senior High,1290,32.1124031008,0.750386750387
1187,San Leandro Unified,137588,San Leandro High,742,36.75606469,0.737482842991
1188,ABC Unified,1931641,"Tracy High, Cont.",175,7.0,0.669346150659
1189,Hacienda la Puente Unified,1939834,Glen A. Wilson High,622,53.3199356913,0.629021981523
1190,Pajaro Valley Unified,4430203,New School Community Day,18,6.0,0.788247387357
1191,Scotts Valley Unified,4430211,Scotts Valley High,74,67.3783783784,0.715371868603
1192,Tehachapi Unified,1530245,"Monroe High, Cont.",23,5.0,0.264682952183
1193,Caruthers Unified,1030535,Caruthers High,277,40.7545126354,0.386666666667
1194,Kern Union High,1530252,Arvin High,1696,30.7594339623,0.645581395349
1195,Shandon Joint Unified,4037008,Shandon High,12,33.0,0.450738916256
1196,Salinas Union High,2734481,Mt. Toro High,122,6.91803278689,0.766725159026
1197,Charter Oak Unified,1931666,Charter Oak High,802,50.0635910224,0.544794738036
1198,Los Angeles Unified,6019475,Thirty-Second St. Perf. Arts,171,69.7426900585,0.904467987103
1199,Pasadena Unified,1931674,Marshall Fundamental,485,57.4041237113,0.640983033059
1200,Los Angeles Unified,1931682,Zane Grey Continuation,75,8.46666666667,0.695140327745
1201,Long Beach Unified,1939875,Wilson High,1413,44.0587402689,0.742538438348
1202,Los Angeles Unified,1931690,Independence Continuation,76,13.2105263158,0.768974432634
1203,Merced Union High,2439602,"Yosemite High, Cont.",123,5.0,0.541278550466
1204,Campbell Union High,4331955,Del Mar High,498,32.9979919679,0.769785351466
1205,Fresno Unified,1030584,Cambridge Cont. High,163,4.57055214724,0.568887253098
1206,Los Angeles Unified,1931708,Chatsworth Senior High,1046,39.9426386233,0.545961333175
1207,Yosemite Unified,2030013,Yosemite High,57,26.6842105263,0.259656652361
1208,Kern County Office of Education,1530302,Kern County Juvenile Court,151,4.37086092715,0.42465976693
1209,Sequoia Union High,4136693,Sequoia High,781,44.0230473752,0.786446020489
1210,Sweetwater Union High,3733953,Mar Vista Senior High,743,41.4347240915,0.669663669664
1211,Los Angeles Unified,1931716,Valley Alternative Magnet,56,55.0714285714,0.768974432634
1212,Kern County Office of Education,1530310,Kern County Community,712,4.03651685393,0.42465976693
1213,Sacramento City Unified,3430865,West Campus,220,90.85,0.797459584296
1214,La Honda-Pescadero Unified,4135331,Pescadero High,32,28.0625,0.680900621118
1215,Los Angeles Unified,102137,Aggeler Community Day,36,13.7222222222,0.545961333175
1216,Elk Grove Unified,3430873,Franklin High,391,50.7468030691,0.635654169855
1217,William S. Hart Union High,1931740,Saugus High,428,50.8971962617,0.45738545338
1218,San Ramon Valley Unified,113118,Dougherty Valley High,78,83.6794871795,0.711773832098
1219,Twin Rivers Unified,3430881,Vista Nueva Career and Tech,18,11.0,0.606024488027
1220,Central Unified,1030626,Central High East Campus,1335,37.7812734082,0.586681844052
1221,Los Angeles Unified,1939941,John F. Kennedy High,1386,45.0519480519,0.607977991747
1222,Madera County Office of Education,2030054,Enterprise Secondary,29,10.4827586207,0.241271495571
1223,Kern Union High,1530344,Stockdale High,458,54.7554585153,0.815833333333
