,latitude,longitude,precinct,zip
20093,32.7610202451,-117.131151299,073-265200,92116.0
20094,32.7522159113,-117.126447851,073-265600,92104.0
20095,32.7484722216,-117.126091874,073-266000,92104.0
20096,32.7485059915,-117.122440668,073-266100,92116.0
20097,32.7438998441,-117.118740208,073-266200,92104.0
20098,32.762319321,-117.119469971,073-270100,92116.0
20099,32.7548959362,-117.086848279,073-270200,92105.0
20100,32.7614048376,-117.116234063,073-270500,92116.0
20101,32.760992921,-117.125917122,073-270510,92116.0
20102,32.7516588383,-117.119259021,073-270700,92116.0
20103,32.7532640321,-117.113057543,073-271100,92116.0
20104,32.7551907919,-117.111476101,073-272600,92116.0
20105,32.7589776252,-117.110381154,073-272700,91941.0
20106,32.7608497134,-117.108751852,073-272710,92116.0
20107,32.7507293677,-117.100868329,073-273900,92105.0
20108,32.7588971423,-117.093374683,073-274100,92105.0
20109,32.7649563355,-117.107817612,073-274110,92116.0
20110,32.7701584635,-117.108964597,073-274300,92116.0
20111,32.7763270563,-117.099544192,073-274400,92019.0
20112,32.765231351,-117.096896563,073-275200,92110.0
20113,32.7550686784,-117.099755542,073-276100,92105.0
20114,32.76957114,-117.088761366,073-277200,92115.0
20115,32.7561438562,-117.091660173,073-277250,92105.0
20116,32.7650521701,-117.086748627,073-277610,92115.0
20117,32.7672024889,-117.080064343,073-277620,92115.0
20118,32.7731405623,-117.117906196,073-279000,92113.0
20119,32.7766909977,-117.111798997,073-279010,92108.0
20120,32.7637852223,-117.116208673,073-279040,92116.0
20121,32.7672068623,-117.079950574,073-280100,92115.0
20122,32.7800284488,-117.08034797,073-280110,92025.0
20123,32.7706941033,-117.076251967,073-280810,92115.0
20124,32.7752932519,-117.078575747,073-281510,92115.0
20125,32.7798669915,-117.079153989,073-281700,92115.0
20126,32.7794200073,-117.075003118,073-281800,92115.0
20127,32.7736361839,-117.068638686,073-281805,92108.0
20128,32.76591686,-117.066966841,073-282400,92115.0
20129,32.7684784472,-117.054417165,073-282500,91911.0
20130,32.7728292915,-117.054260073,073-282610,91911.0
20131,32.7718864582,-117.067211091,073-282620,92115.0
20132,32.7770814663,-117.053431849,073-283700,91942.0
20133,32.7741311134,-117.048907172,073-284000,92139.0
20134,32.7548663145,-117.079408224,073-290100,92115.0
20135,32.7531428298,-117.079434285,073-290410,92115.0
20136,32.7487665479,-117.091047104,073-290600,92105.0
20137,32.7376971696,-117.078664035,073-291000,92105.0
20138,32.7355496459,-117.079645917,073-291200,92105.0
20139,32.72950719,-117.079681706,073-291600,92105.0
20140,32.7350785013,-117.058081245,073-291750,91910.0
20141,32.7576413952,-117.066355025,073-293200,92115.0
20142,32.7477170665,-117.067422551,073-293600,92103.0
20143,32.7440504187,-117.057953753,073-293800,91910.0
20144,32.7555028933,-117.065811527,073-294400,92115.0
20145,32.7653368285,-117.05721699,073-294800,92115.0
20146,32.761266708,-117.058205984,073-295010,91910.0
20147,32.7505586193,-117.058828183,073-295200,91910.0
20148,32.7553755852,-117.054800067,073-296800,92114.0
20149,32.7675217843,-117.053863533,073-297200,92115.0
20150,32.7660172724,-117.051071692,073-297210,92115.0
20151,32.7678484829,-117.040304233,073-297230,92115.0
20152,32.755130382,-117.050559614,073-297500,92139.0
20153,32.740262649,-117.09639449,073-300000,92105.0
20154,32.7402635366,-117.097206205,073-300200,92105.0
20155,32.7255607473,-117.103340411,073-300410,92134.0
20156,32.7441079337,-117.113176005,073-301200,92104.0
20157,32.7496221876,-117.101960117,073-301300,92105.0
20158,32.7459053592,-117.104503385,073-301400,92103.0
20159,32.7421536059,-117.103318981,073-301700,92104.0
20160,32.747848983,-117.113128094,073-302100,92103.0
20161,32.7175737719,-117.115155818,073-302800,92102.0
20162,32.7345270114,-117.115869047,073-305200,92102.0
20163,32.7400095103,-117.115978207,073-305600,92104.0
20164,32.7410963993,-117.133635095,073-306200,92104.0
20165,32.7333266753,-117.125108828,073-306400,91945.0
20166,32.7317652134,-117.119711569,073-306600,92102.0
20167,32.7269768114,-117.124060525,073-307000,92116.0
20168,32.7163539104,-117.121019574,073-307400,92102.0
20169,32.7140487468,-117.117788921,073-307500,92102.0
20170,32.7189973899,-117.129594836,073-307600,92102.0
20171,32.724433331,-117.129244274,073-307800,92134.0
20172,32.7265221657,-117.129248852,073-308000,92104.0
20173,32.7374399305,-117.128765921,073-308600,92104.0
20174,32.7408098679,-117.159447809,073-315000,92104.0
20175,32.7313661776,-117.164449416,073-315100,92103.0
20176,32.7400436738,-117.165399431,073-315110,92103.0
20177,32.7376397304,-117.164429738,073-315200,92105.0
20178,32.731393812,-117.159399415,073-315300,92101.0
20179,32.722733235,-117.161355237,073-315310,92101.0
20180,32.7230261787,-117.163182359,073-316500,92101.0
20181,32.7235209669,-117.170405236,073-316600,92101.0
20182,32.724019707,-117.164815172,073-316700,92101.0
20183,32.7420948601,-117.17221297,073-317010,92132.0
20184,32.738681453,-117.172762054,073-317200,92132.0
20185,32.7185003987,-117.233900969,073-320120,92109.0
20186,32.6979956596,-117.138085446,073-320300,92135.0
20187,32.7349913755,-117.208041266,073-321000,92140.0
20188,32.7454625577,-117.2145286,073-325000,92130.0
20189,32.7414719116,-117.226033474,073-325300,92104.0
20190,32.7358074572,-117.225652036,073-325310,92147.0
20191,32.7352156862,-117.220182178,073-325510,92147.0
20192,32.7294923023,-117.24151737,073-325520,92107.0
20193,32.7309787057,-117.229760896,073-325800,92147.0
20194,32.7430913991,-117.2230447,073-326200,92147.0
20195,32.7503236355,-117.222368359,073-326300,92147.0
20196,32.7398501427,-117.231248203,073-326910,92107.0
20197,32.7328528423,-117.2345116,073-327200,92109.0
20198,32.7304871445,-117.232171519,073-327800,92147.0
20199,32.7295512701,-117.24362355,073-330100,92107.0
20200,32.7345598568,-117.253715545,073-330200,92107.0
20201,32.7236758909,-117.245205841,073-330900,92107.0
20202,32.7187847079,-117.236501982,073-331300,92106.0
20203,32.7156956282,-117.161080893,073-340200,92132.0
20204,32.7198739981,-117.171020999,073-340210,92101.0
20205,32.7081758244,-117.162838003,073-340220,92155.0
20206,32.7157119989,-117.171097998,073-340250,92101.0
20207,32.7115412323,-117.151921938,073-340300,92132.0
20208,32.7125960986,-117.156497297,073-340610,92132.0
20209,32.7115014575,-117.159210442,073-340800,92132.0
20210,32.7115014575,-117.159210442,073-340810,92132.0
20211,32.723956773,-117.155228993,073-341200,92101.0
20212,32.7199118353,-117.154735507,073-341600,92134.0
20213,32.7157182212,-117.156522904,073-341800,92102.0
20214,32.7101922119,-117.152363992,073-341900,92106.0
20215,32.7052258879,-117.145788001,073-342020,92134.0
20216,32.705255986,-117.142394434,073-345000,92108.0
20217,32.7194428489,-117.142525068,073-345110,92108.0
20218,32.7133191428,-117.133749565,073-345600,92132.0
20219,32.7194472506,-117.13389925,073-345800,92102.0
20220,32.7084728745,-117.133841221,073-346500,92114.0
20221,32.6926718605,-117.121710315,073-350000,92113.0
20222,32.6959881034,-117.12085545,073-350100,91932.0
20223,32.7012893625,-117.1103578,073-350300,92113.0
20224,32.7114673268,-117.111760764,073-350500,92102.0
20225,32.701279378,-117.108043473,073-350600,92113.0
20226,32.6898237577,-117.103024454,073-351300,92113.0
20227,32.7012362085,-117.120878067,073-355130,91932.0
20228,32.7053420361,-117.133881351,073-355400,92123.0
20229,32.7084996205,-117.127402118,073-355700,92104.0
20230,32.701183545,-117.127338283,073-356100,92104.0
20231,32.7116279548,-117.118932562,073-356600,92102.0
20232,32.7067476506,-117.120344106,073-356900,92113.0
20233,32.708839952,-117.054518238,073-360000,92114.0
20234,32.7029462895,-117.037089296,073-360150,92114.0
20235,32.6955118711,-117.049759834,073-360300,92139.0
20236,32.6975939418,-117.046084491,073-360500,92135.0
20237,32.6978984394,-117.034921626,073-360520,91945.0
20238,32.7021770954,-117.034441235,073-360580,91945.0
20239,32.7079152642,-117.038747741,073-360700,92114.0
20240,32.7121710699,-117.037247299,073-360800,91945.0
20241,32.7149547679,-117.044004483,073-361100,92114.0
20242,32.7203367316,-117.035352302,073-361200,91945.0
20243,32.7184706322,-117.024477559,073-361500,91945.0
20244,32.7086736513,-117.028244258,073-361600,92114.0
20245,32.7073581102,-117.021350499,073-361700,91942.0
20246,32.7055059953,-117.020853173,073-362500,91942.0
20247,32.6990135336,-117.077501251,073-365000,92118.0
20248,32.7040441733,-117.078543212,073-365400,92114.0
20249,32.7095100687,-117.084378085,073-365600,92114.0
20250,32.7182673255,-117.075310192,073-365700,92115.0
20251,32.7158806085,-117.058362447,073-365800,92102.0
20252,32.7271855941,-117.070443302,073-365900,91977.0
20253,32.7052195538,-117.066740778,073-366310,92114.0
20254,32.7032730639,-117.062301728,073-366600,92114.0
20255,32.7012834935,-117.055837397,073-366700,92114.0
20256,32.7088401553,-117.05456688,073-367100,92114.0
20257,32.7295157571,-117.062234703,073-367400,91945.0
20258,32.7296667151,-117.049222718,073-367610,92139.0
20259,32.7319686632,-117.049370415,073-367700,91945.0
20260,32.7158867493,-117.053327026,073-368100,92114.0
20261,32.7188935713,-117.102970431,073-370000,92102.0
20262,32.7269504538,-117.090279066,073-370110,92105.0
20263,32.7077529981,-117.096982,073-370200,92114.0
20264,32.7063928502,-117.095892414,073-370600,91950.0
20265,32.6891921169,-117.094225784,073-371000,91950.0
20266,32.7206915989,-117.101576529,073-371200,92102.0
20267,32.7301329356,-117.089109522,073-371300,92105.0
20268,32.7178809079,-117.090712415,073-372400,92105.0
20269,32.7095982366,-117.089913724,073-372600,92114.0
20270,32.7041130082,-117.093716292,073-372800,91950.0
20271,32.6968075851,-117.091199337,073-373200,92113.0
20272,32.6949229693,-117.022059187,073-375090,91942.0
20273,32.6777835069,-117.046990655,073-375100,92139.0
20274,32.6809138422,-117.055540624,073-375110,92139.0
20275,32.692159847,-117.031271169,073-375130,92119.0
20276,32.6918843391,-117.025231228,073-375140,91902.0
20277,32.6853611123,-117.041118424,073-375170,92139.0
20278,32.6761687114,-117.043911977,073-375400,92139.0
20279,32.6797291223,-117.040478043,073-375420,92139.0
20280,32.6700080848,-117.051067192,073-375600,92139.0
20281,32.6793053325,-117.05715252,073-375800,92139.0
20282,32.6889977389,-117.057593899,073-376110,91910.0
20283,32.6814230997,-117.059646897,073-376310,92139.0
20284,32.6638832465,-117.061610435,073-376700,91902.0
20285,32.5893459988,-117.088034116,073-385000,91980.0
20286,32.5838421718,-117.094270056,073-385010,91950.0
20287,32.5765023933,-117.100455072,073-385300,91932.0
20288,32.5706034455,-117.084084512,073-385590,91932.0
20289,32.5764910542,-117.089288427,073-385610,91932.0
20290,32.5728136264,-117.084024244,073-385630,91932.0
20291,32.5698987048,-117.088555406,073-385700,91932.0
20292,32.5646127092,-117.088396555,073-385710,91932.0
20293,32.5639016722,-117.071558025,073-385740,92120.0
20294,32.5804016033,-117.077590498,073-385790,91932.0
20295,32.5801483088,-117.08280479,073-385810,91932.0
20296,32.5804040643,-117.070809154,073-385820,92120.0
20297,32.5911243677,-117.075402167,073-385910,92115.0
20298,32.5732231652,-117.07305315,073-385990,91932.0
20299,32.558468995,-117.062381378,073-386010,92154.0
20300,32.5837719505,-117.068850462,073-386100,91911.0
20301,32.5793747568,-117.054091475,073-390200,91911.0
20302,32.5837467316,-117.06061425,073-390210,91910.0
20303,32.5732193058,-117.058591112,073-390220,91932.0
20304,32.5794555103,-117.050238988,073-390400,91911.0
20305,32.5907506582,-117.036184535,073-390500,92173.0
20306,32.5836935102,-117.044159685,073-390600,92173.0
20307,32.579016727,-117.045422571,073-390700,92173.0
20308,32.5785416543,-117.03803979,073-390710,92173.0
20309,32.5684102874,-117.040382785,073-390800,92173.0
20310,32.5677360443,-117.04052981,073-395000,92173.0
20311,32.5654506417,-117.046803096,073-395010,92173.0
20312,32.5655458056,-117.049768877,073-395020,92173.0
20313,32.568098714,-117.036175088,073-395030,92173.0
20314,32.5582825854,-117.044523423,073-395050,92173.0
20315,32.5681045618,-117.058279851,073-395060,91910.0
20316,32.5762874744,-117.022617638,073-395090,91942.0
20317,32.590503634,-117.018379033,073-395110,91902.0
20318,32.5762874744,-117.022617638,073-395170,91942.0
20319,32.5837316642,-117.014476218,073-395180,92154.0
20320,32.5799889627,-117.025184074,073-395190,92154.0
20321,32.5606823325,-117.052366658,073-395290,92173.0
20322,32.5809237768,-117.014420306,073-395360,92154.0
20323,32.5522913906,-117.057219204,073-395400,92173.0
20324,32.5524701486,-117.047834766,073-395600,92173.0
20325,33.2642582077,-117.296804759,073-403500,92056.0
20326,33.20174408,-117.340446201,073-403520,92056.0
20327,33.2563341202,-117.300994567,073-403600,92057.0
20328,33.2580677549,-117.298797356,073-403610,92057.0
20329,33.2526316972,-117.318683325,073-403630,92057.0
20330,33.2570471973,-117.314196539,073-403640,92057.0
20331,33.2525785271,-117.318193632,073-403650,92057.0
20332,33.2567287641,-117.305338749,073-403670,92057.0
20333,33.2693575057,-117.296671721,073-403690,92056.0
20334,33.2753337925,-117.283622659,073-403700,92057.0
20335,33.2546182359,-117.291313918,073-403720,92057.0
20336,33.2459205036,-117.287072791,073-403770,92057.0
20337,33.2753337925,-117.283622659,073-403820,92057.0
20338,33.2351879886,-117.27762799,073-403840,92010.0
20339,33.253124202,-117.244992233,073-403890,92057.0
20340,33.2523619827,-117.256645307,073-403900,92057.0
20341,33.2353162214,-117.271502131,073-403910,92057.0
20342,33.2477088279,-117.271445459,073-403930,92057.0
20343,33.2582459707,-117.262156547,073-403950,92057.0
20344,33.237953441,-117.295121801,073-404000,92056.0
20345,33.2295731473,-117.296662519,073-404010,92056.0
20346,33.2220962927,-117.308942691,073-404040,92084.0
20347,33.2274029373,-117.313622313,073-404050,92058.0
20348,33.2385888982,-117.283787296,073-404060,92057.0
20349,33.238879774,-117.283591871,073-404070,92057.0
20350,33.2191035169,-117.288650371,073-404090,92084.0
20351,33.2395498086,-117.306350018,073-404100,92057.0
20352,33.241638139,-117.305194587,073-404120,92057.0
20353,33.2232410191,-117.294989444,073-404130,92056.0
20354,33.2186625836,-117.300160301,073-404140,92056.0
20355,33.2307158688,-117.326695073,073-404190,92508.0
20356,33.2395536259,-117.331031027,073-404210,92057.0
20357,33.2344458407,-117.334150232,073-404220,92054.0
20358,33.2396796183,-117.329083282,073-404230,92008.0
20359,33.2453090144,-117.322630285,073-404270,92008.0
20360,33.2455756929,-117.333692653,073-404310,92057.0
20361,33.2237635431,-117.273524101,073-404380,92010.0
20362,33.2276842517,-117.357390305,073-404400,92054.0
20363,33.2758856792,-117.296641761,073-404450,92056.0
20364,33.207191603,-117.375483136,073-404500,92054.0
20365,33.2151034412,-117.365957866,073-404510,92054.0
20366,33.2157137342,-117.36813592,073-404600,92054.0
20367,33.2084645634,-117.394100107,073-404700,92054.0
20368,33.1963660793,-117.367524405,073-404800,92054.0
20369,33.1946448015,-117.381646762,073-404900,92054.0
20370,33.1907688565,-117.369492853,073-405100,92054.0
20371,33.2217949787,-117.279581743,073-405160,92057.0
20372,33.2207871868,-117.280797792,073-405180,92084.0
20373,33.2034238563,-117.357665527,073-405300,92054.0
20374,33.2063003827,-117.354811788,073-405400,92054.0
20375,33.2040859517,-117.284936579,073-405430,92056.0
20376,33.2103947047,-117.343284181,073-405500,92054.0
20377,33.2090270644,-117.343628209,073-405600,92562.0
20378,33.2112721684,-117.333340425,073-405610,92026.0
20379,33.2184182913,-117.331926973,073-405700,92084.0
20380,33.2198630367,-117.322374464,073-405800,92084.0
20381,33.2194700304,-117.316594893,073-405890,92084.0
20382,33.2156767689,-117.286896375,073-405960,92057.0
20383,33.2041108995,-117.279627396,073-406000,92056.0
20384,33.2158580468,-117.275295567,073-406020,92007.0
20385,33.2195771685,-117.260332997,073-406030,92084.0
20386,33.2271864505,-117.265032032,073-406090,92084.0
20387,33.19758489,-117.28815778,073-406200,92083.0
20388,33.1838709128,-117.288252899,073-406210,92056.0
20389,33.1818810391,-117.276302951,073-406270,92010.0
20390,33.1625997492,-117.25735011,073-406280,92081.0
20391,33.1815275201,-117.278855556,073-406300,92010.0
20392,33.1743809462,-117.254534223,073-406310,92081.0
20393,33.1626700521,-117.257400593,073-406340,92081.0
20394,33.1615514078,-117.270597124,073-406370,92010.0
20395,33.162893516,-117.255696692,073-406380,92081.0
20396,33.2014464236,-117.310351504,073-406390,92056.0
20397,33.2003231136,-117.313864204,073-406400,92056.0
20398,33.1913887501,-117.306354951,073-406410,92056.0
20399,33.1858705529,-117.300764343,073-406420,92056.0
20400,33.2026968533,-117.29685814,073-406430,92056.0
20401,33.1947786837,-117.293532136,073-406470,92056.0
20402,33.1926257046,-117.328056165,073-406510,92054.0
20403,33.194860316,-117.352663669,073-406600,92054.0
20404,33.1839381092,-117.348986348,073-406700,92054.0
20405,33.1865520324,-117.359469304,073-406800,92054.0
20406,33.1848562606,-117.362530225,073-406820,92054.0
20407,33.1754580367,-117.352805325,073-407100,92054.0
20408,33.087376796,-117.261397344,073-408000,92024.0
20409,33.1098684255,-117.227599688,073-408010,92011.0
20410,33.1133953314,-117.23872352,073-408030,92081.0
20411,33.0699668547,-117.233007254,073-408040,92009.0
20412,32.658407873,-117.07641726,073-999596,91950.0
20413,32.5759106481,-116.879004111,073-999597,92019.0
20414,32.5639726831,-116.884105171,073-999598,92019.0
20415,32.6617738986,-117.076399112,073-999599,91950.0
20416,32.6601537898,-117.074084089,073-999600,92115.0
20417,32.5796357962,-116.89904689,073-999601,91932.0
20418,32.5892676974,-116.930304822,073-999602,91980.0
20419,32.7052049971,-117.154547998,073-999604,92132.0
20420,32.7189884633,-117.102966026,073-999605,92102.0
20421,32.7031429049,-117.164851931,073-999606,92132.0
20422,32.6926750851,-117.145356505,073-999607,92134.0
20423,32.7194289759,-117.146365755,073-999608,92134.0
20424,32.61482355,-117.038020784,073-999609,91911.0
20425,32.6235201785,-117.034253469,073-999610,91945.0
20426,32.6260178755,-117.032197019,073-999613,92119.0
20427,32.6273960162,-117.006660419,073-999614,92154.0
20428,32.644383781,-117.037760139,073-999615,91910.0
20429,32.6528587535,-117.011694201,073-999616,91902.0
20430,32.6567576776,-116.996558206,073-999617,91941.0
20431,32.6406695563,-117.052338524,073-999619,91910.0
20432,32.62741732,-117.034284857,073-999622,91945.0
20433,33.1457987454,-117.25540173,073-408100,92008.0
20434,33.1387973931,-117.27479012,073-408110,92007.0
20435,33.1099219351,-117.236176527,073-408150,92009.0
20436,33.1287746661,-117.239195267,073-408190,92081.0
20437,33.1227962068,-117.308197666,073-408200,92011.0
20438,33.1097808723,-117.262929579,073-408210,92011.0
20439,33.1755878561,-117.298886023,073-408230,92056.0
20440,33.0924060548,-117.258229622,073-408240,92009.0
20441,33.0933149609,-117.254427537,073-408250,92009.0
20442,33.0951283932,-117.225208594,073-408260,92009.0
20443,33.1797914641,-117.339547253,073-408270,92054.0
20444,33.0949148763,-117.2430609,073-408280,92009.0
20445,33.1651960525,-117.356002544,073-408300,92054.0
20446,33.0970532505,-117.306507622,073-408360,92009.0
20447,33.1131806417,-117.251348141,073-408390,92009.0
20448,33.1747443855,-117.351230935,073-408400,92054.0
20449,33.0796686012,-117.233295711,073-408440,92009.0
20450,33.1401153106,-117.296038773,073-408490,92056.0
20451,33.164473263,-117.343110133,073-408500,92081.0
20452,33.1102836604,-117.315006381,073-408550,92011.0
20453,33.1022025807,-117.272488318,073-408560,92025.0
20454,33.1211137528,-117.301849982,073-408570,92011.0
20455,33.1530899361,-117.344397786,073-408600,92008.0
20456,33.1113526289,-117.296841041,073-408620,92056.0
20457,33.0700681065,-117.264867495,073-408670,92024.0
20458,33.112053891,-117.279064005,073-408690,92011.0
20459,33.1565145815,-117.340146862,073-408700,92010.0
20460,33.1038711927,-117.308311074,073-408720,92011.0
20461,33.1198534618,-117.267272072,073-408750,92078.0
20462,33.0994780559,-117.281364808,073-408780,92325.0
20463,33.1454749997,-117.34309,073-408810,92008.0
20464,33.1027230295,-117.29895558,073-408850,92011.0
20465,33.1585905935,-117.324938648,073-408900,92010.0
20466,33.1583858085,-117.324332368,073-408920,92010.0
20467,33.159651613,-117.318569766,073-409080,92008.0
20468,33.1524298584,-117.31009419,073-409110,92008.0
20469,33.1729985309,-117.311267782,073-409180,92008.0
20470,33.1618081619,-117.304890832,073-409190,92010.0
20471,33.1801937792,-117.315619952,073-409210,92008.0
20472,33.1705156654,-117.318022385,073-409240,92069.0
20473,33.1805509934,-117.326855227,073-409300,92508.0
20474,33.1715410767,-117.324006101,073-409310,92008.0
20475,33.172451524,-117.326126329,073-409402,92008.0
20476,33.16821957,-117.270847942,073-409440,92010.0
20477,33.1594238494,-117.287138039,073-409460,92010.0
20478,33.1681271036,-117.296849026,073-409490,92056.0
20479,33.0666955753,-117.233589398,073-409520,92109.0
20480,33.111006085,-117.244178594,073-409590,92009.0
20481,33.1492509977,-117.296791,073-409600,92056.0
20482,33.0893155602,-117.237979575,073-409660,92009.0
20483,33.1023244049,-117.240880545,073-409670,92009.0
20484,33.1003620913,-117.257564002,073-409690,92009.0
20485,33.1274349748,-117.229955139,073-409780,92081.0
20486,33.0731254198,-117.25294825,073-409800,92024.0
20487,33.0804046608,-117.250592255,073-409810,92014.0
20488,33.0865775892,-117.255455637,073-409830,92009.0
20489,33.0760955262,-117.250380845,073-409860,92014.0
20490,33.0815502026,-117.236866986,073-409880,92029.0
20491,33.1034893602,-117.223965962,073-409970,92009.0
20492,33.0829274355,-117.308128704,073-412000,92029.0
20493,33.060395822,-117.300334845,073-412010,92024.0
20494,33.0796667122,-117.30104801,073-412040,92011.0
20495,33.0628584287,-117.242494762,073-412130,92009.0
20496,33.0768235784,-117.297978328,073-412140,92056.0
20497,33.0746816756,-117.299031833,073-412200,92011.0
20498,33.0875728082,-117.277643693,073-412280,92010.0
20499,33.084161634,-117.287300398,073-412300,92011.0
20500,33.0643931007,-117.297710936,073-412390,92056.0
20501,33.0666826682,-117.284958662,073-412400,92024.0
20502,33.0679839503,-117.274034054,073-412440,92007.0
20503,33.0609451458,-117.295388209,073-412530,92011.0
20504,33.0673638797,-117.249545942,073-412710,92014.0
20505,33.0623467003,-117.249687929,073-412720,92014.0
20506,33.047460542,-117.246646538,073-412750,92091.0
20507,33.0534643871,-117.240001133,073-412760,92081.0
20508,33.050451987,-117.240908733,073-412780,92081.0
20509,33.0419150868,-117.244465698,073-412800,92091.0
20510,33.0346422922,-117.237025144,073-412810,92091.0
20511,33.0611256065,-117.229016603,073-412820,92024.0
20512,33.0517140916,-117.253422357,073-412830,92024.0
20513,33.0495894073,-117.231664601,073-412840,92024.0
20514,33.0804241903,-117.200476949,073-412900,92110.0
20515,33.0664973423,-117.205423134,073-412920,92084.0
20516,33.0579299971,-117.262690097,073-413440,92024.0
20517,33.0417091635,-117.264089012,073-413480,92024.0
20518,33.0362269369,-117.267308412,073-413490,92007.0
20519,33.0582812738,-117.301172863,073-413500,92024.0
20520,33.03636475,-117.257853457,073-413530,92024.0
20521,33.0459156673,-117.259562184,073-413580,92024.0
20522,33.0478766931,-117.268245387,073-413590,92024.0
20523,33.048388499,-117.287259253,073-413600,92024.0
20524,33.0542471996,-117.268970865,073-413700,92024.0
20525,33.0517197485,-117.253229293,073-413750,92024.0
20526,33.0290317761,-117.261053146,073-413780,92075.0
20527,33.0455007711,-117.250449079,073-413830,92014.0
20528,33.0469962523,-117.272654825,073-413900,92007.0
20529,33.0362911583,-117.272856477,073-413910,92007.0
20530,33.0463038371,-117.286591719,073-414000,92024.0
20531,33.0362002052,-117.294933762,073-414030,92011.0
20532,33.0298800201,-117.277267986,073-414050,92010.0
20533,33.0246059568,-117.279634051,073-414060,92007.0
20534,33.0214398968,-117.273929949,073-414080,92007.0
20535,33.0037301424,-117.246489677,073-416000,92091.0
20536,32.9987915026,-117.247193401,073-416040,92075.0
20537,32.985862384,-117.26235198,073-416100,92075.0
20538,32.9961647261,-117.260945868,073-416120,92075.0
20539,32.9882213327,-117.269725715,073-416200,92075.0
20540,33.003923469,-117.2696972,073-416230,92075.0
20541,32.9947305831,-117.262304073,073-416240,92075.0
20542,33.0038697742,-117.275614121,073-416600,92007.0
20543,33.0038603579,-117.259248698,073-416800,92075.0
20544,33.0073953157,-117.255446476,073-416900,92075.0
20545,33.0045065012,-117.23913628,073-416930,92091.0
20546,32.9944044163,-117.228549335,073-417600,92075.0
20547,32.9783808425,-117.269568057,073-418200,92075.0
20548,32.9784293958,-117.260453247,073-418300,92075.0
20549,32.9589847547,-117.256809709,073-418400,92014.0
20550,32.9511554377,-117.262128317,073-418500,92075.0
20551,33.391265039,-117.252875684,073-419500,92028.0
20552,33.3911656351,-117.24451163,073-419530,92028.0
20553,33.3690540387,-117.20609043,073-419560,92028.0
20554,33.432290526,-117.191579286,073-419590,92067.0
20555,33.4109276589,-117.192009579,073-419700,92385.0
20556,33.383876382,-117.216709798,073-419800,92028.0
20557,33.3615386461,-117.227572375,073-419810,92590.0
20558,33.3879277224,-117.174750703,073-419820,92055.0
20559,33.3765437259,-117.238579959,073-419900,92059.0
20560,33.3751347185,-117.247064637,073-420010,92083.0
20561,33.3753852056,-117.244959529,073-420090,92553.0
20562,33.3687850604,-117.257407221,073-420110,92595.0
20563,33.3765447657,-117.24189837,073-420130,92059.0
20564,33.3588579858,-117.242839564,073-420230,92091.0
20565,33.3437675135,-117.190539719,073-420310,92058.0
20566,33.3438064745,-117.168853193,073-420330,92111.0
20567,33.3633913114,-117.167991017,073-420400,92111.0
20568,33.3582612236,-117.224375502,073-420490,92590.0
20569,33.3556092437,-117.210915884,073-420520,92028.0
20570,33.3254692446,-117.262216897,073-420600,92075.0
20571,33.3243432633,-117.228243078,073-420620,92590.0
20572,33.332631176,-117.220436192,073-420670,92147.0
20573,33.2934592192,-117.223602016,073-421100,92003.0
20574,33.3144595522,-117.155734206,073-421600,92069.0
20575,33.3092431391,-117.194979652,073-421610,92003.0
20576,33.2312364361,-117.234492682,073-422900,92109.0
20577,33.2351512114,-117.250818988,073-422920,92083.0
20578,33.2083583075,-117.270228372,073-422940,92408.0
20579,33.2216994772,-117.22612056,073-422960,92590.0
20580,33.1955491683,-117.226300112,073-422980,92054.0
20581,33.2220145617,-117.20363281,073-422990,92084.0
20582,33.23574245,-117.224327381,073-423000,92084.0
20583,33.2279625281,-117.214966823,073-423010,92084.0
20584,33.2187288299,-117.221821453,073-423030,92084.0
20585,33.2111661075,-117.201523573,073-423040,92084.0
20586,33.2325773586,-117.226186146,073-423280,92590.0
20587,33.2174937965,-117.244868911,073-423410,92553.0
20588,33.21930944,-117.255147586,073-423600,92084.0
20589,33.2189670298,-117.255303618,073-423700,92084.0
20590,33.2113194142,-117.237295005,073-423900,92026.0
20591,33.2105065615,-117.226357195,073-424100,92590.0
20592,33.2121136249,-117.22318064,073-424200,92026.0
20593,33.2111528952,-117.235942773,073-424510,92026.0
20594,33.204756906,-117.246690827,073-424700,92083.0
20595,33.2085751109,-117.26218124,073-424790,92083.0
20596,33.195561869,-117.276506367,073-424890,92054.0
20597,33.1866255657,-117.267455231,073-424930,92083.0
20598,33.2013119203,-117.266424247,073-425000,92056.0
20599,33.194132689,-117.2539662,073-425160,92083.0
20600,33.1918260466,-117.244155922,073-425220,92083.0
20601,33.1966277143,-117.238989643,073-425300,92083.0
20602,33.1835534747,-117.221224409,073-425320,92081.0
20603,33.2012966054,-117.212994353,073-425390,92056.0
20604,33.1617565982,-117.254843374,073-425450,92081.0
20605,33.1685723661,-117.237816989,073-425460,92081.0
20606,33.1682706076,-117.226120578,073-425470,92590.0
20607,33.1622987895,-117.2178029,073-425480,92081.0
20608,33.1811934804,-117.230533127,073-425490,92081.0
20609,33.1620085474,-117.242260781,073-425530,92081.0
20610,33.1608320406,-117.228449379,073-425560,92081.0
20611,33.173418057,-117.244093235,073-425610,92009.0
20612,33.1688631733,-117.235120849,073-425620,92081.0
