,District,School Code,School Name,number,score,vote
982,Kern Union High,1530708,Bakersfield High,396,63.1515151515,0.433548850575
983,Clovis Unified,1031004,Gateway High (Continuation),65,12.3538461538,0.397498790852
984,West Sonoma County Union High,4930400,Analy High,692,67.1069364162,0.778652874104
985,Napa Valley Unified,2835601,Napa High,566,71.8975265018,0.646035992218
986,Glendale Unified,1932144,Crescenta Valley High,1117,79.5264100269,0.625553382065
987,San Bernardino City Unified,3636081,San Gorgonio High,175,50.84,0.626600253419
988,Sanger Unified,1036094,Sanger High,226,67.6637168142,0.370308590492
989,Tulare Joint Union High,5430145,Tulare Technical Preparatory,13,23.0,0.509095204347
990,Clovis Unified,1031053,Clovis High,952,71.7079831933,0.397498790852
991,Orange Unified,3038098,Villa Park High,779,78.5519897304,0.474189340291
992,Clovis Unified,113555,Clovis North High,749,78.6154873164,0.399307958478
993,El Dorado Union High,932756,El Dorado High,750,66.928,0.469911783239
994,Live Oak Unified,5135256,Live Oak High,89,52.9662921348,0.505072241008
995,San Diego Unified,3734431,Mission Bay High,170,69.5352941176,0.655847688123
996,Folsom-Cordova Unified,113571,Vista del Lago High,800,77.20625,0.480873776811
997,Culver City Unified,1932201,Culver City High,358,77.1173184358,0.810301028833
998,Simi Valley Unified,5634993,"Apollo High, Cont.",62,12.6290322581,0.50395791839
999,Fremont Union High,4332474,Fremont High,287,74.212543554,0.82684800403
1000,Simi Valley Unified,5635008,Royal High,964,65.7489626556,0.50395791839
1001,Point Arena Joint Union High,2333649,Point Arena High,65,45.9692307692,0.830010493179
1002,Shasta Union High,4537304,Shasta High,794,70.7052896725,0.364373962751
1003,Mariposa County Unified,2235356,Mariposa County High,260,69.8461538462,0.351556567957
1004,Porterville Unified,5430251,Granite Hills High,113,56.6548672566,0.288544358312
1005,Summerville Union High,5536750,Summerville High,260,65.2076923077,0.405610753945
1006,Roseville Joint Union High,3136504,Roseville High,796,63.3618090452,0.463985905275
1007,Dixon Unified,4832259,Dixon High,374,67.3529411765,0.715827338129
1008,Newark Unified,130054,Newark Memorial High,255,65.4352941176,0.787733379864
1009,Mendocino Unified,2333185,Mendocino High,103,72.6601941748,0.823767178658
1010,Fremont Unified,130062,American High,271,67.8228782288,0.766172677153
1011,Grossmont Union High,3734548,Monte Vista High,221,55.4298642534,0.602362570924
1012,Anaheim Union High,3030038,Cypress High,675,81.32,0.549914471433
1013,Orange Unified,3030046,Canyon High,908,73.5242290749,0.446212383258
1014,Anaheim Union High,3038239,Western High,194,67.1443298969,0.646840608384
1015,Placentia-Yorba Linda Unified,3030053,Esperanza High,763,79.252948886,0.502359321079
1016,Saddleback Valley Unified,3030061,El Toro High,1088,78.4632352941,0.496520459697
1017,Pleasanton Unified,130096,Foothill High,853,78.7022274326,0.70606866844
1018,Durham Unified,433201,Durham High,182,58.0659340659,0.411020776874
1019,Calaveras Unified,531509,Calaveras High,589,56.2190152801,0.342427093133
1020,Santa Rosa High,4934154,Montgomery High,669,72.331838565,0.765771990433
1021,Saddleback Valley Unified,3030079,"Silverado High, Cont.",73,35.5205479452,0.451074193268
1022,Templeton Unified,4037701,Templeton High,385,75.2311688312,0.457703927492
1023,Desert Sands Unified,3333192,Indio High,12,33.0,0.77288776797
1024,Porterville Unified,5430350,Prospect Education Center,34,26.5882352941,0.288544358312
1025,Garden Grove Unified,3030103,"Hare (Marie L.) High, Cont.",19,21.0,0.634712923514
1026,Fremont Unified,130138,Robertson High (Continuation),20,35.0,0.720711111111
1027,Visalia Unified,5430368,El Diamante High,495,71.2545454545,0.369637305699
1028,Hayward Unified,138339,Tennyson High,14,50.0,0.817827840356
1029,San Lorenzo Unified,137745,Royal Sunset (Continuation),11,0.0,0.826870689156
1030,Folsom-Cordova Unified,3431533,Cordova High,547,53.8080438757,0.520936063519
1031,Irvine Unified,3030129,Creekside High,37,24.2162162162,0.528330977772
1032,Muroc Joint Unified,1530997,Boron Junior-Senior High,73,41.2602739726,0.358552631579
1033,San Diego Unified,3734654,Morse High,11,36.0,0.776550851034
1034,Huntington Beach Union High,3030145,Ocean View High,279,69.4157706093,0.541914303504
1035,Irvine Unified,3030152,Irvine High,376,77.1063829787,0.59990023832
1036,Downey Unified,1932441,Downey High,221,63.9819004525,0.685904350953
1037,Newport-Mesa Unified,3030186,Monte Vista High,23,30.0,0.475611111111
1038,Alameda City Unified,130229,Alameda High,387,81.5012919897,0.893149245892
1039,Capistrano Unified,3030210,Capistrano Valley High,1166,73.4373927959,0.457185741088
1040,Pleasanton Unified,130252,Village High,48,24.6875,0.692484265087
1041,Coalinga-Huron Joint Unified,1031376,Coalinga High,119,50.0840336134,0.257142857143
1042,Anaheim Union High,3030228,Anaheim High,67,50.0,0.666280478172
1043,Dublin Unified,138453,Valley High (Continuation),16,25.0,0.707552984685
1044,Saddleback Valley Unified,3030244,Laguna Hills High,598,86.2876254181,0.481387936737
1045,Grossmont Union High,3734761,Mount Miguel High,142,48.4225352113,0.602362570924
1046,Huntington Beach Union High,3038445,Westminster High,93,61.4193548387,0.599696986094
1047,Piedmont City Unified,130286,Millennium High (Alternative),14,50.0,0.878450674085
1048,Monterey Peninsula Unified,2735348,Seaside High,75,65.3066666667,0.66906710311
1049,San Ramon Valley Unified,736504,San Ramon Valley High,1248,78.8790064103,0.653183520599
1050,Los Angeles Unified,1932540,Eagle Rock High,109,70.6972477064,0.754463604456
1051,San Marcos Unified,105726,Mission Hills High,650,79.6615384615,0.474605542036
1052,Temecula Valley Unified,105734,Great Oak High,1154,75.4332755633,0.403044103547
1053,Trona Joint Unified,3636487,Trona High,12,58.0,0.230452674897
1054,Irvine Unified,3030285,Woodbridge High,753,76.3187250996,0.59990023832
1055,Cloverdale Unified,4930855,Cloverdale High,149,66.9060402685,0.671265746851
1056,Fullerton Joint Union High,3030335,La Sierra High (Alt),23,17.0,0.659428009506
1057,Los Alamitos Unified,3030343,"Laurel High, Cont.",11,9.0,0.515228426396
1058,Middletown Unified,1736008,Middletown High,264,59.8863636364,0.490264255911
1059,Aromas/San Juan Unified,3530060,Anzar High,114,67.2894736842,0.678018575851
1060,Huntington Beach Union High,3038551,"Valley Vista High, Cont.",54,13.0,0.526354465896
1061,Livermore Valley Joint Unified,130393,Vineyard Alternative,51,31.1176470588,0.429708222812
1062,Porterville Unified,5430624,"Citrus High, Cont.",12,8.0,0.288544358312
1063,Palo Alto Unified,4332904,Gunn (Henry M.) High,554,87.4241877256,0.839393737951
1064,Capistrano Unified,3038569,Dana Hills High,1339,75.4585511576,0.451596630177
1065,Anaheim Union High,3030384,Polaris High (Alternative),47,32.0638297872,0.646840608384
1066,Santa Maria Joint Union High,4234613,Righetti (Ernest) High,544,57.4816176471,0.450858940237
1067,Saddleback Valley Unified,3030392,Trabuco Hills High,1363,77.1636096845,0.451074193268
1068,Fremont Unified,130435,Vista Alternative,14,29.0,0.720711111111
1069,Albany City Unified,130450,Albany High,269,80.063197026,0.897361683179
1070,San Francisco Unified,3833241,Lincoln (Abraham) High,79,56.8987341772,0.828576160769
1071,Fresno Unified,1030279,Bullard High,673,69.9821693908,0.571761688236
1072,Garden Grove Unified,3030434,Bolsa Grande High,83,63.7108433735,0.63086951718
1073,San Mateo Union High,4136370,San Mateo High,220,83.55,0.809270052734
1074,Elk Grove Unified,105916,Monterey Trail High,105,63.5904761905,0.53358802929
1075,East Side Union High,4332995,Hill (Andrew P.) High,48,46.375,0.801701812801
1076,Fremont Unified,138693,Washington High,420,66.5904761905,0.766172677153
1077,Placentia-Yorba Linda Unified,3030483,La Entrada High,64,51.671875,0.535868482232
1078,Shasta Union High,114132,Shasta Plus,14,43.0,0.364373962751
1079,El Segundo Unified,1932763,El Segundo High,461,81.9197396963,0.691297452671
1080,Tracy Joint Unified,114140,George and Evelyn Stein Conti,18,22.0,0.657411383045
1081,Sierra Sands Unified,1531367,Burroughs High,629,65.6311605723,0.325952085521
1082,Jurupa Unified,114157,Patriot High,362,53.7955801105,0.623540063377
1083,Morongo Unified,3636743,Twentynine Palms High,243,57.695473251,0.377001455604
1084,Pleasanton Unified,130583,Amador Valley High,1131,81.8903625111,0.692484265087
1085,Sutter County Office of Education,114207,Feather River Academy,34,9.26470588235,0.426138978371
1086,Capistrano Unified,3030574,Aliso Niguel High,1343,78.921816828,0.502598942185
1087,Los Angeles Unified,1932847,Los Angeles Center for Enrich,176,94.2272727273,0.724974241103
1088,San Ramon Valley Unified,736819,Del Amigo High (Continuation),21,10.0,0.653183520599
1089,Shasta Union High,114231,Foothill Plus,16,25.0,0.364373962751
1090,Walnut Valley Unified,1932862,Diamond Bar High,252,66.4484126984,0.612423164025
1091,San Francisco Unified,3833407,Lowell High,291,97.2577319588,0.830675191456
1092,West Covina Unified,122432,Edgewood High,17,65.0,0.678591790194
1093,San Luis Coastal Unified,4030045,Pacific Beach High,20,25.0,0.520844913841
1094,Brea-Olinda Unified,3030624,"Brea Canyon High, Cont.",12,33.0,0.609430923407
1095,Orange County Department of Education,3030632,OCCS:CHEP/PCHS,190,75.9578947368,0.475611111111
1096,Brea-Olinda Unified,3030640,Brea-Olinda High,629,73.9125596184,0.609430923407
1097,San Juan Unified,3432051,Del Campo High,1008,53.8472222222,0.490890848603
1098,Los Angeles Unified,1932920,Fairfax Senior High,96,61.8020833333,0.779501698754
1099,Irvine Unified,3030657,Northwood High,475,74.6589473684,0.627395276292
1100,Moreno Valley Unified,3333762,March Mountain High,12,25.0,0.599598618501
1101,Tamalpais Union High,2132587,Redwood High,847,86.1617473436,0.799247249566
1102,Turlock Unified,5037700,Turlock High,579,68.0379965458,0.621428571429
1103,Oceanside Unified,3735206,Oceanside High,359,64.8802228412,0.584711765676
1104,Humboldt County Office of Education,106153,Eel River Community,14,7.0,0.640475500145
1105,Humboldt County Office of Education,106161,Eureka Community,40,15.0,0.640475500145
1106,Los Angeles Unified,1932987,John H. Francis Polytechnic,27,70.037037037,0.670088495575
1107,Santa Paula Union High,5635776,Santa Paula High,55,61.7454545455,0.702009475576
1108,Atascadero Unified,4030151,Del Rio Continuation High,36,8.0,0.457103558943
1109,Fresno Unified,1031897,Edison High,157,94.2165605096,0.443277310924
1110,Capistrano Unified,3030756,Tesoro,1335,81.7101123596,0.456236733675
1111,Fairfield-Suisun Unified,4833000,Fairfield High,136,53.0220588235,0.668495814955
1112,Templeton Unified,4030185,Templeton Indep. St. High,66,50.696969697,0.457703927492
1113,Sequoia Union High,4136693,Sequoia High,433,88.6281755196,0.786446020489
1114,Los Angeles Unified,1937838,San Pedro Senior High,325,64.2369230769,0.738540442355
1115,John Swett Unified,737023,John Swett High,72,59.5277777778,0.821965068641
1116,Fremont Union High,4333316,Homestead High,668,82.2140718563,0.820271857694
1117,Escondido Union High,3735313,Orange Glen High,193,60.2694300518,0.524609333475
1118,Plumas Unified,3235603,Portola Junior/Senior High,68,62.7647058824,0.375706214689
1119,Huntington Beach Union High,3030806,HBUHSD Community Day,11,27.0,0.599696986094
1120,Delano Joint Union High,1531672,Delano High,11,73.0,0.800935002262
1121,San Lorenzo Unified,130849,Arroyo High,201,58.7412935323,0.786050520453
1122,San Luis Obispo County Office of Educati,4030250,San Luis Obispo County Commun,105,18.0,0.520844913841
1123,Lemoore Union High,1630011,"Jamison (Donald C.) High, Cont",13,38.0,0.421127512004
1124,Lucia Mar Unified,4030268,Nipomo High,369,65.2764227642,0.451000779828
1125,Gilroy Unified,114496,Dr. T. J. Owens Gilroy Early,69,98.4927536232,0.697410402909
1126,Fullerton Joint Union High,3030855,Buena Park High,108,59.1944444444,0.648766102747
1127,Desert Sands Unified,114504,Summit High (Continuation),22,18.0,0.474477394263
1128,Mojave Unified,114512,California City High,104,53.9519230769,0.396825396825
1129,San Dieguito Union High,106328,Canyon Crest Academy,1021,85.6758080313,0.633263943723
1130,Manteca Unified,3932001,East Union High,404,52.5792079208,0.498116875228
1131,ABC Unified,1933159,Gahr (Richard) High,125,60.936,0.668367829128
1132,Anderson Union High,4530028,West Valley High,530,63.6830188679,0.246522411128
1133,Sacramento City Unified,114546,School of Engineering & Scien,23,69.7391304348,0.746039824416
1134,Shasta Union High,4530044,Foothill High,703,70.3314366999,0.242144177449
1135,San Juan Unified,3432317,El Camino Fundamental High,775,64.1548387097,0.613770210943
1136,Anderson Union High,4530051,Oakview High (Alternative),53,24.4716981132,0.253796337651
1137,Dinuba Unified,5431184,Dinuba High,80,61.1,0.71741032371
1138,Piedmont City Unified,136515,Piedmont High,379,90.3562005277,0.878450674085
1139,Gateway Unified,4530077,Mountain Lakes High,50,21.64,0.304966308959
1140,Alameda City Unified,106401,Alameda Science and Technolog,11,91.0,0.893149245892
1141,East Side Union High,4330692,Evergreen Valley High,155,77.535483871,0.800276490201
1142,Los Angeles Unified,1933233,Sherman Oaks Center for Enric,302,85.0066225166,0.695140327745
1143,West Sonoma County Union High,4931507,El Molino High,349,68.4326647564,0.721120475954
1144,Gateway Unified,4530101,Shasta Lake Alternative,12,58.0,0.304966308959
1145,Stockton Unified,3932100,Edison High,22,31.5,0.65561694291
1146,San Jose Unified,4333522,Leland High,556,81.0179856115,0.769055225924
1147,Fowler Unified,1032150,Fowler High,44,75.3636363636,0.449793040012
1148,Hanford Joint Union High,1630169,Hanford West High,286,55.1748251748,0.44391025641
1149,Santa Barbara Unified,4235230,San Marcos Senior High,460,83.797826087,0.734082826661
1150,Le Grand Union High,2433001,Le Grand High,12,42.0,0.619201030928
1151,Palos Verdes Peninsula Unified,1933308,"Rancho del Mar High, Cont.",22,9.0,0.576401356473
