,District,School Code,School Name,number,score,vote
423,Antelope Valley Union High,100081,William J. (Pete) Knight High,96,13.5,0.55445193331
424,Redondo Beach Unified,1937143,Redondo Union High,32,62.5625,0.71605516872
425,Sacramento City Unified,3430154,"American Legion High, Cont.",22,5.0,0.82850064232
426,Berkeley Unified,134924,Berkeley Technology,12,8.0,0.95595970901
427,West Contra Costa Unified,732941,El Cerrito Senior High,270,10.2888888889,0.889901823282
428,Alameda City Unified,132878,Encinal High,77,17.1558441558,0.891270112975
429,Long Beach Unified,1937176,Reid High,32,9.84375,0.737823921668
430,Oakland Unified,110361,Far West,89,12.5280898876,0.888737701486
431,Elk Grove Unified,3430170,Valley High,372,21.6209677419,0.810262114997
432,Benicia Unified,4831004,Benicia High,42,26.0952380952,0.689301416707
433,Fairfield-Suisun Unified,4830170,Rodriguez (Angelo) High,112,24.0267857143,0.658152554234
434,San Lorenzo Unified,130849,Arroyo High,40,35.125,0.789598540146
435,Perris Union High,3335973,Perris,271,22.1697416974,0.624669797476
436,Apple Valley Unified,3630894,Granite Hills High,128,20.3984375,0.285087719298
437,Los Angeles County Office of Education,121822,Nidorf Juvenile Hall,14,0.0,0.755491167399
438,Pasadena Unified,1931062,Blair High,116,34.4310344828,0.756913385827
439,Moreno Valley Unified,3333770,Moreno Valley High,266,19.2857142857,0.600726019361
440,Los Angeles Unified,1933118,John C. Fremont Senior High,372,7.55107526882,0.902615006047
441,Fullerton Joint Union High,3030855,Buena Park High,60,26.4666666667,0.624969158648
442,Los Angeles Unified,1937226,Reseda Senior High,85,28.0823529412,0.695140327745
443,Mojave Unified,114512,California City High,99,16.2828282828,0.391441157961
444,Redlands Unified,3635042,Redlands Senior High,108,39.8518518519,0.560438237419
