,District,School Code,School Name,number,score,vote
208,East Side Union High,4330692,Evergreen Valley High,11,64.0,0.800276490201
209,Manteca Unified,101576,Weston Ranch High,42,38.2857142857,0.507855822551
210,Sweetwater Union High,111831,Olympian High,59,72.813559322,0.675064800415
211,Grossmont Union High,3734761,Mount Miguel High,59,27.5593220339,0.567637598284
212,Antelope Valley Union High,1936624,Palmdale High,224,29.6696428571,0.5248
213,Fairfield-Suisun Unified,4830451,Armijo High,91,42.7252747253,0.649664153932
214,Monterey Peninsula Unified,2735348,Seaside High,15,60.0,0.674866063713
215,San Marcos Unified,105726,Mission Hills High,37,70.4864864865,0.485431302545
216,Carlsbad Unified,3730694,Carlsbad High,12,83.0,0.549352222947
217,Liberty Union High,107797,Heritage High,119,59.8991596639,0.571727092258
218,Lemoore Union High,1635606,Lemoore High,49,59.1428571429,0.421127512004
219,East Side Union High,4330031,Independence High,23,39.1304347826,0.800276490201
220,Elk Grove Unified,3430618,Sheldon High,93,54.8387096774,0.599445599446
221,Chaffey Joint Union High,3630373,Etiwanda High,246,59.243902439,0.52787952788
222,Vista Unified,3730728,Rancho Buena Vista High,29,55.275862069,0.523737297133
223,San Diego Unified,3732781,Henry High,56,60.6428571429,0.645101219439
224,Chaffey Joint Union High,3634482,Ontario High,11,18.0,0.673227478223
225,Torrance Unified,1938752,Torrance High,28,42.7142857143,0.680197090568
226,Twin Rivers Unified,3433794,Grant Union High,64,25.0,0.606024488027
227,Los Angeles Unified,1996115,City of Angels,86,28.976744186,0.875575270308
228,Long Beach Unified,1934678,Lakewood High,229,40.423580786,0.627080240644
229,Apple Valley Unified,3630423,Apple Valley High,17,47.0,0.412444444444
230,Liberty Union High,730457,Freedom High,87,33.1264367816,0.567729804007
231,Antioch Unified,730465,Deer Valley High,217,46.1935483871,0.720506845325
232,Mt. Diablo Unified,734566,Mt. Diablo High,12,33.0,0.702267303103
233,Paramount Unified,1936749,Paramount High,49,34.306122449,0.852637254021
234,Campbell Union High,4330866,Branham High,30,46.5666666667,0.722009598445
235,Chino Valley Unified,3632502,Chino High,25,32.12,0.56642519685
236,Poway Unified,3730819,Rancho Bernardo High,30,63.3333333333,0.555760188088
237,Norwalk-La Mirada Unified,1934728,La Mirada High,16,63.0,0.651520069242
238,Oceanside Unified,3739018,El Camino High,87,53.0114942529,0.506075917651
239,Inglewood Unified,1934231,Inglewood High,122,14.8770491803,0.841366589141
240,Travis Unified,4838801,Vanden High,145,63.2068965517,0.649664153932
241,San Francisco Unified,3833241,Lincoln (Abraham) High,41,19.3902439024,0.825506052539
242,Sweetwater Union High,3730843,Eastlake High,83,80.5662650602,0.64510460251
243,Pasadena Unified,1936822,Pasadena High,89,43.8651685393,0.689621329844
244,San Jacinto Unified,3337656,San Jacinto High,24,42.0,0.489327296248
