,District,School Code,School Name,number,score,vote
724,Apple Valley Unified,3630894,Granite Hills High,319,27.7147335423,0.285087719298
725,Redlands Unified,3634995,"Orangewood High, Cont.",20,25.0,0.560438237419
726,Santa Barbara Unified,4235230,San Marcos Senior High,44,54.8181818182,0.730465874435
727,Fontana Unified,3630902,Kaiser (Henry J.) High,56,26.7321428571,0.782992589478
728,Los Gatos-Saratoga Joint Union High,4334371,Los Gatos High,11,64.0,0.708251857646
729,Cotati-Rohnert Park Unified,4935482,Rancho Cotate High,116,44.6293103448,0.729064800041
730,Lucia Mar Unified,4030268,Nipomo High,178,43.8539325843,0.448065173116
731,Escondido Union High,3730058,San Pasqual High,83,54.0602409639,0.515933646186
732,Sanger Unified,1036094,Sanger High,123,44.837398374,0.374449339207
733,Cloverdale Unified,4930855,Cloverdale High,43,53.6046511628,0.625
734,Placentia-Yorba Linda Unified,119404,Yorba Linda High,44,70.4090909091,0.502101078932
735,Fullerton Joint Union High,3030855,Buena Park High,79,49.2658227848,0.624969158648
736,Desert Sands Unified,114504,Summit High (Continuation),15,13.0,0.441717002956
737,Los Angeles Unified,1937226,Reseda Senior High,156,43.6282051282,0.695140327745
738,Saddleback Valley Unified,3034956,Mission Viejo High,77,72.5974025974,0.475959441779
739,Lake Tahoe Unified,937805,South Tahoe High,152,46.8026315789,0.64748427673
740,Mendocino County Office of Education,2330447,Mendocino County,11,9.0,0.634938728983
741,Mojave Unified,114512,California City High,58,27.5517241379,0.391441157961
742,Natomas Unified,102236,Inderkum High,33,57.8484848485,0.673297678059
743,Sweetwater Union High,3730405,Bonita Vista Senior High,13,69.0,0.675064800415
744,Manteca Unified,3932001,East Union High,214,31.046728972,0.507855822551
745,Redlands Unified,3635042,Redlands Senior High,301,45.4252491694,0.560438237419
746,Poway Unified,3735867,Poway High,97,56.0206185567,0.473045822102
747,Lompoc Unified,4233060,Lompoc High,92,32.4673913043,0.409012131716
748,River Delta Joint Unified,4835302,Rio Vista High,27,51.4814814815,0.542412270509
749,Kern Union High,100198,Golden Valley High,79,31.4430379747,0.568197553658
750,ABC Unified,1933159,Gahr (Richard) High,56,50.0357142857,0.669346150659
751,Davis Joint Unified,5732201,Davis Senior High,43,62.9069767442,0.521778584392
752,Anderson Union High,4530028,West Valley High,468,45.764957265,0.244873046875
753,Rialto Unified,3633005,Eisenhower Senior High,39,48.6666666667,0.797048080953
754,Huntington Beach Union High,3032943,Huntington Beach High,130,59.0615384615,0.452202878512
755,Northern Humboldt Union High,1230705,Arcata High,41,56.2195121951,0.84499448597
756,Twin Rivers Unified,3430261,Pacific Career/Tech High Cont.,12,8.0,0.512501104338
757,Modesto City High,5031802,Thomas Downey High,325,36.0584615385,0.503361941726
758,Mountain Valley Unified,5337407,Hayfork High,26,46.2307692308,0.449406444319
759,Shasta Union High,4530044,Foothill High,314,54.627388535,0.245927075252
760,San Juan Unified,3432317,El Camino Fundamental High,329,36.7629179331,0.613677778969
761,Newman-Crows Landing Unified,5035902,Orestimba High,64,40.71875,0.523248969982
762,Twin Rivers Unified,3434370,Highlands High,214,29.4485981308,0.512501104338
763,Anderson Union High,4530051,Oakview High (Alternative),29,13.7586206897,0.253796337651
764,Hacienda la Puente Unified,1935246,Los Altos High,27,67.0,0.629021981523
765,Maricopa Unified,1533843,Maricopa High,23,30.2608695652,0.425326818962
766,Placer Union High,102293,Foresthill High,32,34.5,0.669291338583
767,Poway Unified,3730074,Mt. Carmel High,119,39.6638655462,0.590174713507
768,Taft Union High,1535905,Taft Union High,147,40.3333333333,0.191363777571
769,Fullerton Joint Union High,3037090,Sonora High,35,48.5142857143,0.532154474935
770,Newport-Mesa Unified,3035045,Newport Harbor High,200,55.57,0.47624178429
771,San Juan Unified,3438504,San Juan High,237,21.4092827004,0.501066821841
772,Chino Valley Unified,3631017,Chino Hills High,82,50.012195122,0.56642519685
773,Lodi Unified,108225,Ronald E. McNair High,13,23.0,0.568053440739
774,Los Angeles Unified,1933233,Sherman Oaks Center for Enric,236,67.4322033898,0.695140327745
775,Murrieta Valley Unified,118794,Murrieta Mesa High,254,52.1377952756,0.551023137622
776,Burbank Unified,1931187,Burbank High,16,69.0,0.687874685747
777,Fontana Unified,120758,Jurupa Hills High,32,46.625,0.782992589478
778,Santa Rosa High,4935607,"Ridgway High, Cont.",20,30.0,0.776655629139
779,San Jose Unified,4330080,Gunderson High,14,50.0,0.726104035234
780,Bonita Unified,1937739,San Dimas High,100,54.1,0.532519190509
781,Corcoran Joint Unified,1632207,Corcoran High,25,67.88,0.573102678571
782,Chaffey Joint Union High,3631058,Los Osos High,202,56.8069306931,0.432260912753
783,San Francisco Unified,3831765,Galileo High,11,82.0,0.904845733346
784,Alvord Unified,3330008,La Sierra High,204,37.818627451,0.641564318035
785,Hanford Joint Union High,1630169,Hanford West High,37,48.6756756757,0.41235459286
786,Bear Valley Unified,3631066,Big Bear High,250,35.856,0.359212738602
787,Irvine Unified,3035102,University High,113,45.0530973451,0.631859982201
788,Petaluma Joint Union High,4935862,San Antonio High (Continuatio,12,17.0,0.613377434767
789,Morgan Hill Unified,102368,Ann Sobrato High,38,60.6052631579,0.62508259548
790,Anaheim Union High,3033057,Katella High,87,42.632183908,0.570533680443
791,Washington Unified,1038306,Washington High,80,41.2625,0.443277310924
792,Fresno Unified,1034214,McLane High,123,28.5853658537,0.638969873664
793,Riverside Unified,3330024,Arlington High,217,43.2903225806,0.512108731466
794,Le Grand Union High,2433001,Le Grand High,12,42.0,0.361397479954
795,Center Joint Unified,3430378,Center High,293,55.4846416382,0.514728477984
796,Novato Unified,2132272,Novato High,64,61.0,0.740899191039
797,Modoc Joint Unified,2535409,Modoc High,38,37.0,0.263610315186
798,San Juan Unified,3430386,El Sereno Alternative Educati,17,41.0,0.486412512219
799,San Rafael City High,2134005,Terra Linda High,14,79.0,0.815808609657
800,San Bernardino City Unified,3632809,Sierra High,13,0.0,0.743398985121
801,Madera Unified,2035707,Madera High,124,41.0967741935,0.589822329458
