,District,School Code,School Name,number,score,vote
1201,Placer Union High,3135704,Placer High,252,44.5634920635,0.466746794872
1202,Elk Grove Unified,3430618,Sheldon High,966,43.6666666667,0.599445599446
1203,Los Angeles Unified,1931484,Mission Continuation,56,5.71428571429,0.823900205693
1204,Glendora Unified,1939677,Whitcomb Continuation High,11,9.0,0.525503015274
1205,Los Angeles Unified,112862,Student Empowerment Academy,220,33.0181818182,0.922107850668
1206,Patterson Joint Unified,5036256,Patterson High,834,38.9592326139,0.577589023195
1207,Santa Rosa High,110288,Lewis Opportunity,22,0.0,0.685388685389
1208,Natomas Unified,3430626,Discovery High,14,0.0,0.638572425017
1209,Dos Palos Oro Loma Joint Unified,2431203,Dos Palos High,456,46.048245614,0.372367312553
1210,William S. Hart Union High,1931492,Canyon High,425,35.3929411765,0.579585410653
1211,Los Angeles Unified,112870,Los Angeles School of Global,255,30.9960784314,0.81433061866
1212,Lodi Unified,3930344,Independence,82,13.2195121951,0.41589295467
1213,Twin Rivers Unified,3430634,Elwood J. Keema High,250,7.232,0.524216204068
1214,Los Angeles Unified,1931500,Owensmouth Continuation,62,13.1129032258,0.744038635678
1215,Central Unified,1030386,Central Unif. Alter/Opp,34,9.35294117647,0.586681844052
1216,Whittier Union High,1939701,Whittier High,1312,44.9481707317,0.78215661104
1217,Lake Elsinore Unified,3332350,Elsinore High,749,46.9065420561,0.382344624781
1218,Napa Valley Unified,121087,American Canyon High,340,39.2852941176,0.717882632831
1219,Kern Union High,1530112,Vista West Continuation,105,6.90476190476,0.184210526316
1220,Los Angeles Unified,1931526,Carson Senior High,1255,43.6629482072,0.776502242152
1221,Los Angeles Unified,121095,Ambassador School of Global,348,31.1724137931,0.823566084788
1222,Northern Humboldt Union High,1235209,McKinleyville High,117,43.735042735,0.657088577535
1223,Folsom-Cordova Unified,3430667,Mather Youth Acad,16,6.0,0.510550458716
1224,Los Angeles Unified,1931534,Rogers (Will) Continuation,79,6.48101265823,0.765187419216
1225,Fremont Union High,4331799,Cupertino High,161,44.7763975155,0.810852120749
1226,Tracy Joint Unified,3930393,Willow Community Day,13,15.0,0.628774661119
1227,Taft Union High,1530138,"Buena Vista High, Cont.",35,14.1428571429,0.191363777571
1228,McFarland Unified,1530146,"San Joaquin High, Cont.",29,6.89655172414,0.552551020408
1229,Los Angeles Unified,1931559,Stoney Point Continuation,64,8.0,0.545961333175
1230,Modesto City High,121129,Gregori High,559,43.8264758497,0.624695161083
1231,Compton Unified,1931567,Centennial High,670,16.6701492537,0.843711153803
1232,Sanger Unified,1030451,Taft High,73,6.90410958904,0.374449339207
1233,Central Union High,1333558,"Desert Oasis High, Cont.",103,6.00970873786,0.660288270378
1234,Fullerton Joint Union High,3037496,Troy High,245,63.1102040816,0.591143294806
1235,Stockton Unified,3930427,Weber Institute,233,32.339055794,0.68218537415
1236,Santa Cruz County Office of Education,4430146,Santa Cruz County Court,24,4.0,0.751190229766
1237,Clovis Unified,1030469,Enterprise Alternative,45,15.8666666667,0.398396767466
1238,Lodi Unified,3930443,Middle College High,79,96.5063291139,0.594881537774
1239,Long Beach Unified,1935758,Millikan High,1588,40.0654911839,0.575231756596
1240,Konocti Unified,1735000,Lower Lake High,419,34.2291169451,0.431428571429
1241,Mendota Unified,1030493,Mendota High,507,25.7337278107,0.593724859212
1242,Covina-Valley Unified,1931617,"Fairvalley High, Cont.",95,4.42105263158,0.712248743719
1243,San Joaquin County Office of Education,3930468,San Joaquin County Community,624,5.14423076923,0.484574111335
1244,Clovis Unified,1030501,Buchanan High,465,54.9290322581,0.398396767466
1245,Downey Unified,1931625,Columbus Continuation,80,3.0,0.687788741231
1246,Tustin Unified,3037553,Tustin High,981,48.9051987768,0.624855443582
1247,Los Angeles Unified,1939859,Woodrow Wilson Senior High,1259,32.760127085,0.750386750387
1248,San Leandro Unified,137588,San Leandro High,1082,39.6977818854,0.737482842991
1249,ABC Unified,1931641,"Tracy High, Cont.",164,7.43902439024,0.669346150659
1250,Hacienda la Puente Unified,1939834,Glen A. Wilson High,605,55.6694214876,0.629021981523
1251,Nevada County Office of Education,113019,Nevada County Academy of Lear,15,0.0,0.486882716049
1252,Scott Valley Unified,4733309,Etna Union High,69,46.2173913043,0.324840764331
1253,Scotts Valley Unified,4430211,Scotts Valley High,65,58.5538461538,0.715371868603
1254,Tehachapi Unified,1530245,"Monroe High, Cont.",45,8.73333333333,0.264682952183
1255,Caruthers Unified,1030535,Caruthers High,325,40.1015384615,0.386666666667
1256,Kern Union High,1530252,Arvin High,1635,30.6629969419,0.645581395349
1257,Shandon Joint Unified,4037008,Shandon High,27,48.3333333333,0.450738916256
1258,Salinas Union High,2734481,Mt. Toro High,109,6.30275229358,0.766725159026
1259,Charter Oak Unified,1931666,Charter Oak High,496,46.0665322581,0.544794738036
1260,Los Angeles Unified,6019475,Thirty-Second St. Perf. Arts,188,68.4574468085,0.904467987103
1261,Pasadena Unified,1931674,Marshall Fundamental,530,57.7547169811,0.640983033059
1262,Los Angeles Unified,1931682,Zane Grey Continuation,76,8.35526315789,0.695140327745
1263,Long Beach Unified,1939875,Wilson High,1558,41.8658536585,0.742538438348
1264,Los Angeles Unified,1931690,Independence Continuation,60,11.9333333333,0.768974432634
1265,Merced Union High,2439602,"Yosemite High, Cont.",153,6.0,0.541278550466
1266,Campbell Union High,4331955,Del Mar High,234,31.0897435897,0.769785351466
1267,Fresno Unified,1030584,Cambridge Cont. High,239,5.16317991632,0.568887253098
1268,San Lorenzo Valley Unified,4436754,San Lorenzo Valley High,82,45.2195121951,0.825955943475
1269,Los Angeles Unified,1931708,Chatsworth Senior High,1237,42.6822958771,0.545961333175
1270,Yosemite Unified,2030013,Yosemite High,161,32.4037267081,0.259656652361
1271,Kern County Office of Education,1530302,Kern County Juvenile Court,234,7.05128205128,0.42465976693
1272,Sequoia Union High,4136693,Sequoia High,703,40.3684210526,0.786446020489
