,District,District Code,School Code,School Name,number,score,vote
748,Petaluma Joint Union High,70862,4935862,San Antonio High (Continuatio,36,8.30555555556,0.613377434767
749,Bonita Unified,64329,1937598,Chaparral High (Continuation),39,10.0,0.532519190509
750,Yucaipa-Calimesa Joint Unified,67959,3633351,Green Valley High,29,14.0,0.383247817085
751,Brawley Union High,63081,1331404,Brawley High,788,39.0012690355,0.697323900338
752,San Mateo Union High,69047,4133070,Hillsdale High,206,41.6213592233,0.779979830754
753,El Monte Union High,64519,1932664,El Monte High,1301,39.3320522675,0.771187739464
754,Los Angeles Unified,64733,1937622,San Fernando Senior High,1830,33.2863387978,0.823900205693
755,Monterey Peninsula Unified,66092,2732253,Central Coast High,44,9.0,0.674866063713
756,East Side Union High,69427,4337903,Silver Creek High,874,50.3272311213,0.772476732629
757,San Luis Coastal Unified,68809,4034807,Morro Bay High,237,48.3291139241,0.582924435721
758,Lake Tahoe Unified,61903,930040,Mt. Tallac High,11,10.0,0.64748427673
759,Tracy Joint Unified,75499,119040,John C. Kimball High,372,48.9408602151,0.622109275731
760,Newark Unified,61234,135426,"Bridgepoint High, Continuation",22,14.0,0.786626940927
761,Plumas Unified,66969,3232006,Chester Junior/Senior High,87,62.2298850575,0.260989010989
762,San Francisco Unified,68478,3830031,Wells (Ida B.) High,102,7.80392156863,0.910737683438
763,Orange Unified,66621,3035409,Orange High,1114,40.2136445242,0.569069526537
764,Anderson Valley Unified,65540,2330900,Anderson Valley Jr./Sr. High,110,41.7545454545,0.580357142857
765,Santa Maria Joint Union High,69310,4231452,Delta High,220,6.84090909091,0.43197728687
766,Los Banos Unified,65755,119073,Crossroads Alternative Ed.,52,11.7692307692,0.609182058047
767,Shoreline Unified,73361,2134310,Tomales High,72,34.6805555556,0.77648878577
768,San Francisco Unified,68478,3830064,"Downtown High, Cont.",62,1.64516129032,0.938828162129
769,Coachella Valley Unified,73676,3330354,West Shores High,153,39.9607843137,0.482014388489
770,Riverside Unified,67215,3330362,Summit View Ind. Stdy.,126,15.3174603175,0.55196454629
771,Lake Tahoe Unified,61903,930107,Transitional Learning Ctr,11,20.0,0.64748427673
772,Selma Unified,62430,1036607,Heartland High (Continuation),25,15.96,0.409964736662
773,Temecula Valley Unified,75192,3330370,Temecula Valley High,339,54.6961651917,0.408742194469
774,Kern Union High,63529,1536325,Vista High (Continuation),70,10.0,0.608172969093
775,Oakland Unified,61259,135905,Oakland High,901,30.3340732519,0.925277728796
776,Bonita Unified,64329,1937739,San Dimas High,265,49.6188679245,0.532519190509
777,Desert Sands Unified,67058,3330388,Palm Desert High,635,55.3952755906,0.505620848237
778,Galt Joint Union High,67355,119131,Liberty Ranch High,371,53.3126684636,0.473642263464
779,Moreno Valley Unified,67124,3330396,Canyon Springs High,1216,43.2796052632,0.601864262215
780,Grossmont Union High,68130,3731809,El Capitan High,314,37.2388535032,0.28692779613
781,Riverside County Office of Education,10330,3330404,Riverside Co. Opportunity,42,2.0,0.666864608076
782,Jurupa Unified,67090,3330412,Jurupa Valley High,969,35.1269349845,0.58273381295
783,Castro Valley Unified,61150,135533,Redwood Continuation High,44,13.9090909091,0.748513127992
784,Trinity Alps Unified,76513,5337456,Trinity High,128,38.2265625,0.41028128031
785,Pierce Joint Unified,61614,635250,Pierce High,169,36.2366863905,0.428927680798
786,El Dorado Union High,61853,930164,Union Mine High,184,60.1956521739,0.335960591133
787,Madera Unified,65243,110965,Madera South High,1582,35.5922882427,0.589822329458
788,Selma Unified,62430,1036672,Selma High,954,49.4559748428,0.409964736662
789,Moreno Valley Unified,67124,3330438,Valley View High,1189,43.7047939445,0.546990496304
790,Corona-Norco Unified,67033,3330446,Centennial High,1066,52.1200750469,0.432162875041
791,Kern Union High,63529,110999,Frontier High,435,46.0827586207,0.413674372848
792,Murrieta Valley Unified,75200,100420,Vista Murrieta High,615,61.0975609756,0.408031308491
793,El Rancho Unified,64527,1932698,Salazar (Ruben) Continuation,66,3.0,0.730475398805
794,Vacaville Unified,70573,4837803,Vacaville High,439,33.715261959,0.570959803117
795,El Dorado Union High,61853,930222,Vista High,16,13.0,0.376518218623
796,Beaumont Unified,66993,3330479,Beaumont Senior High,993,55.0151057402,0.465511092089
797,Twin Rivers Unified,76505,3436979,Rio Linda High,822,41.1240875912,0.671213208902
798,San Francisco Unified,68478,3830197,Independence High,58,31.5689655172,0.825506052539
799,Lake Elsinore Unified,75176,3330487,Temescal Canyon High,634,40.3864353312,0.453914327917
800,Wasco Union High,63859,1536440,Wasco High,999,42.6516516517,0.391639871383
801,Garden Grove Unified,66522,3035581,Pacifica High,321,63.6199376947,0.475728758779
802,Temecula Valley Unified,75192,3330495,Rancho Vista High,35,17.0,0.408742194469
803,Hemet Unified,67082,3330503,Helen Hunt Jackson Alternativ,163,36.018404908,0.467771639042
804,Fortuna Union High,62810,1233352,East High (Continuation),26,4.0,0.516473887136
805,El Rancho Unified,64527,1932706,El Rancho High,1370,47.3941605839,0.730475398805
806,Riverside Unified,67215,3330511,Opportunity Program,152,5.09210526316,0.55196454629
807,East Nicolaus Joint Union High,71373,5132758,East Nicolaus High,76,59.0,0.361258278146
808,Tustin Unified,73643,102871,Arnold O. Beckman High,440,50.8068181818,0.624855443582
809,West Contra Costa Unified,61796,733659,Kennedy High,479,16.0709812109,0.886746643816
810,Los Angeles County Office of Education,10199,1995232,Special Education,98,8.59183673469,0.755491167399
811,Murrieta Valley Unified,75200,3330529,Murrieta Valley High,308,59.4772727273,0.551023137622
812,Hemet Unified,67082,3330537,West Valley High,943,48.1622481442,0.410739052903
813,San Francisco Unified,68478,3830254,Burton (Phillip and Sala) Aca,418,38.3755980861,0.852908045296
814,Whittier Union High,65128,1937903,Santa Fe High,1534,50.1082138201,0.783517010062
815,Jurupa Unified,67090,3330545,Rio Vista High,30,10.6666666667,0.58273381295
816,Val Verde Unified,75242,3330552,Rancho Verde High,1776,47.2601351351,0.553964887475
817,Los Angeles County Office of Education,10199,1995257,Alternative Opportunity Progra,124,11.6451612903,0.755491167399
818,Fortuna Union High,62810,1233402,Fortuna Union High,66,42.2424242424,0.516473887136
819,Val Verde Unified,75242,3330560,Val Verde High,187,6.91443850267,0.624669797476
820,Los Angeles Unified,64733,102913,Middle College High,239,64.7656903766,0.73945599022
821,Los Angeles Unified,64733,102921,Harbor Teacher Preparation Ac,236,93.1144067797,0.810384159139
822,San Francisco Unified,68478,3830288,Balboa High,620,51.0129032258,0.857183118439
823,Jefferson Union High,68924,4133393,Jefferson High,507,36.8856015779,0.809661649299
824,Palm Springs Unified,67173,3330578,Cathedral City High,1576,39.4486040609,0.696723575888
825,Corona-Norco Unified,67033,3330586,Lee V. Pollard High (Cont.),207,9.0,0.581043375328
826,Acalanes Union High,61630,733725,Las Lomas High,84,49.2976190476,0.74777603349
827,East Side Union High,69427,4330015,Yerba Buena High,961,34.9375650364,0.796362220492
828,Corona-Norco Unified,67033,3330594,"Centennial Vista High, Cont.",15,0.0,0.432162875041
829,East Side Union High,69427,4330023,Santa Teresa High,338,42.674556213,0.723253757737
830,Oakland Unified,61259,102954,Business & Information Tech,83,6.48192771084,0.879256384577
831,East Side Union High,69427,4330031,Independence High,1297,42.801079414,0.800276490201
832,Oakland Unified,61259,102962,E. Oakland Sch. of the Arts,95,22.0315789474,0.879256384577
833,Paso Robles Joint Unified,75457,119354,Independence High,50,16.38,0.421278073628
834,Vista Unified,68452,3732039,Alta Vista High (Continuation,79,9.0,0.523737297133
835,Temecula Valley Unified,75192,3330636,Susan H. Nelson High,12,17.0,0.408742194469
836,Sweetwater Union High,68411,3732047,"Palomar High, Cont.",123,11.3902439024,0.754016957886
837,Santa Monica-Malibu Unified,64980,1938000,Santa Monica High,683,50.8155197657,0.83513562224
838,San Francisco Unified,68478,3830353,Intl Studies Academy,118,24.7118644068,0.938828162129
839,Murrieta Valley Unified,75200,3330644,Creekside High,39,15.0,0.551023137622
840,Bellflower Unified,64303,1938190,Somerset Continuation High,110,5.18181818182,0.728351881293
841,Escondido Union High,68106,3732054,"Valley High, Cont.",201,7.0,0.369605142332
842,San Francisco County Office of Education,10389,3830361,San Francisco Court,26,11.5,0.845952534595
843,Kern Union High,63529,1536606,West High,1188,37.9023569024,0.40262955988
844,San Jose Unified,69666,4330080,Gunderson High,480,31.0708333333,0.726104035234
845,Orange Unified,66621,3035748,Richland Continuation High,132,7.0,0.569069526537
846,Livermore Valley Joint Unified,61200,130492,Phoenix High (Continuation),22,5.0,0.429708222812
847,Placentia-Yorba Linda Unified,66647,119404,Yorba Linda High,101,62.4851485149,0.502101078932
848,Desert Sands Unified,67058,3330669,La Quinta High,1100,54.7990909091,0.441717002956
849,San Francisco Unified,68478,3830387,Asawa (Ruth) San Francisco Sc,75,77.3466666667,0.886606782398
850,Riverside Unified,67215,3330677,"Raincross High, Cont.",85,5.88235294118,0.55196454629
851,San Francisco County Office of Education,10389,3830395,San Francisco Co. Opportunity,13,0.0,0.929534630172
852,San Francisco Unified,68478,3830403,Marshall (Thurgood) High,365,29.9287671233,0.868364791399
853,Antelope Valley Union High,64246,1995398,Highland High,428,39.1401869159,0.419696176008
854,Antioch Unified,61648,117218,Dozier-Libbey Medical High,218,61.8440366972,0.720506845325
855,Sierra Unified,75275,1036938,Sierra High,132,50.0,0.390099741411
856,Corona-Norco Unified,67033,3330701,Santiago High,713,52.8807854137,0.432162875041
857,Antelope Valley Union High,64246,1995406,Littlerock High,456,31.2324561404,0.492362982929
858,Fremont Unified,61176,138693,Washington High,319,44.9435736677,0.759161490683
859,Torrance Unified,65060,1938083,"Shery (Kurt T.) High, Cont.",55,18.0,0.680197090568
860,Alhambra Unified,75713,1995430,"Independence High, Alter.",16,6.0,0.663436301232
861,Perris Union High,67207,3330727,Paloma Valley High,993,53.5498489426,0.445681281176
862,Vallejo City Unified,70581,4838058,"Peoples High, Cont.",52,4.0,0.70541958042
863,San Francisco County Office of Education,10389,3830445,Civic Center Sec.,32,7.46875,0.925450855764
