,District,School Code,School Name,number,score,vote
544,Castro Valley Unified,132225,Castro Valley High,568,76.0774647887,0.748513127992
545,Hamilton Unified,1133701,Hamilton High,38,47.5,0.335867933967
546,Long Beach Unified,1934470,Jordan High,13,54.0,0.777751852068
547,Irvine Unified,3030152,Irvine High,313,80.8817891374,0.612091204127
548,Bellflower Unified,1930775,Bellflower High,35,60.1428571429,0.728351881293
549,Capistrano Unified,3030210,Capistrano Valley High,1058,73.9990548204,0.461756986259
550,Napa Valley Unified,2835601,Napa High,495,75.4060606061,0.635677083333
551,Antioch Unified,730259,Prospects High (Alternative),35,19.8571428571,0.671317619435
552,San Francisco Unified,119958,Academy of Arts and Sciences,11,45.0,0.886606782398
553,Ramona City Unified,6106264,Ramona Community,68,89.6176470588,0.315043052507
554,Downey Unified,1932441,Downey High,126,71.126984127,0.687788741231
555,Huntington Beach Union High,3032943,Huntington Beach High,1123,78.6001780944,0.452202878512
556,Los Banos Unified,2434207,Los Banos High,139,68.4172661871,0.609182058047
557,San Ramon Valley Unified,734368,Monte Vista High,1117,84.4162936437,0.628745690798
558,Grossmont Union High,3732336,Granite Hills High,939,62.1948881789,0.44045616003
559,San Diego Unified,3735750,Point Loma High,573,82.6788830716,0.687368103708
560,Newport-Mesa Unified,3030186,Monte Vista High,16,25.0,0.47624178429
561,Long Beach Unified,1930411,Avalon (K-12),12,83.0,0.795010845987
562,Los Angeles Unified,1938612,William Howard Taft Senior Hi,415,80.2963855422,0.705670515605
563,Alameda City Unified,130229,Alameda High,358,82.3966480447,0.891270112975
564,Western Placer Unified,3134657,Lincoln High,504,65.3611111111,0.403606102635
565,Duarte Unified,1932482,Duarte High,58,52.0689655172,0.69235280319
566,East Side Union High,4330692,Evergreen Valley High,148,78.277027027,0.800276490201
567,Santa Clara Unified,4330122,Santa Clara High,286,68.2097902098,0.761659933896
568,Manteca Unified,101576,Weston Ranch High,42,59.4047619048,0.507855822551
569,Grossmont Union High,3739000,Phoenix High,42,21.4285714286,0.515335113302
570,Yuba City Unified,107722,River Valley High,262,64.7557251908,0.436825813714
571,Pleasanton Unified,130252,Village High,45,26.3777777778,0.670665009323
572,Mt. Diablo Unified,730317,Horizons Alternative,55,43.3636363636,0.706974540128
573,Coalinga-Huron Joint Unified,1031376,Coalinga High,77,54.4675324675,0.418212478921
574,Dublin Unified,138453,Valley High (Continuation),14,29.0,0.700857618296
575,Kerman Unified,1033430,Kerman High,73,65.7534246575,0.604410751206
576,Sweetwater Union High,111831,Olympian High,94,77.5638297872,0.675064800415
577,Colton Joint Unified,3631322,Bloomington High,13,38.0,0.760985136161
578,Riverbank Unified,5036850,Riverbank High,32,53.0,0.511285183218
579,Shasta County Office of Education,118992,Magnolia Independent Learning,12,17.0,0.35168792198
580,Saddleback Valley Unified,3030244,Laguna Hills High,561,86.4901960784,0.489070883931
581,Mt. Diablo Unified,730341,"Nueva Vista High, Cont.",12,17.0,0.66013560674
582,Grossmont Union High,3734761,Mount Miguel High,66,49.9393939394,0.567637598284
583,Huntington Beach Union High,3038445,Westminster High,56,62.3928571429,0.601399900892
584,Piedmont City Unified,130286,Millennium High (Alternative),14,50.0,0.855087197935
585,Antelope Valley Union High,1936624,Palmdale High,159,53.4842767296,0.5248
586,Anaheim Union High,3036712,Savanna High,79,56.835443038,0.685525159022
587,Fairfield-Suisun Unified,4830451,Armijo High,192,63.1875,0.649664153932
588,Mt. Diablo Unified,730358,Prospect High (Continuation),14,21.0,0.706974540128
589,Temple City Unified,1938679,Temple City High,134,75.8208955224,0.638942123419
590,San Ramon Valley Unified,736504,San Ramon Valley High,1240,78.535483871,0.628745690798
591,Oceanside Unified,3739026,Ocean Shores High (Continuati,11,9.0,0.555733120256
592,Los Angeles Unified,1932540,Eagle Rock High,71,80.2816901408,0.735197132616
593,Merced Union High,2430205,Buhach High,168,74.3452380952,0.48679338435
594,San Marcos Unified,105726,Mission Hills High,525,81.3333333333,0.485431302545
595,Fallbrook Union High,3730967,"Oasis High, Alt.",16,63.0,0.408724700334
596,Temecula Valley Unified,105734,Great Oak High,1086,75.8333333333,0.408742194469
597,Campbell Union High,4330759,Boynton High,29,55.0,0.780708696034
598,Irvine Unified,3030285,Woodbridge High,679,78.8453608247,0.612091204127
599,San Rafael City High,2133262,San Rafael High,191,88.0732984293,0.765390856161
600,La Canada Unified,1934611,La Canada High,623,89.6436597111,0.590101694915
601,Liberty Union High,107797,Heritage High,845,77.9065088757,0.571727092258
602,Lemoore Union High,1635606,Lemoore High,375,67.5706666667,0.421127512004
603,East Side Union High,4330031,Independence High,63,69.6984126984,0.800276490201
604,Elk Grove Unified,3430618,Sheldon High,281,72.743772242,0.599445599446
605,Chaffey Joint Union High,3630373,Etiwanda High,342,72.5935672515,0.52787952788
606,Gilroy Unified,4332839,Gilroy High,130,73.9307692308,0.697410402909
607,Vista Unified,3730728,Rancho Buena Vista High,567,83.7319223986,0.523737297133
608,Huntington Beach Union High,3034410,Marina High,927,72.1003236246,0.482646691635
609,San Diego Unified,3732781,Henry High,677,83.011816839,0.645101219439
610,Chaffey Joint Union High,3634482,Ontario High,31,45.1612903226,0.673227478223
611,Long Beach Unified,1936947,Polytechnic High,294,93.4591836735,0.836324705586
612,Fremont Unified,134452,Kennedy (John F.) High,205,61.1414634146,0.722321695016
613,Chico Unified,437558,Pleasant Valley High,751,69.9840213049,0.611191139281
614,Fullerton Joint Union High,3030335,La Sierra High (Alt),15,13.0,0.591143294806
615,Torrance Unified,1938752,Torrance High,290,74.3275862069,0.680197090568
616,Piedmont City Unified,136515,Piedmont High,379,90.3562005277,0.855087197935
617,Hesperia Unified,3630407,Hesperia High,104,59.0769230769,0.346627880273
618,Martinez Unified,730440,Vicente Martinez High,17,12.0,0.73651024615
619,Barstow Unified,3630712,Central High (Continuation),17,12.0,0.488238562697
620,Aromas/San Juan Unified,3530060,Anzar High,97,68.2989690722,0.673301816372
621,Moorpark Unified,5633250,Moorpark High,783,80.1685823755,0.518262586377
622,Eureka City Schools,1232206,Eureka Senior High,311,70.884244373,0.640475500145
623,San Dieguito Union High,3730769,North Coast Alter. High,18,67.0,0.639365324083
624,Los Angeles Unified,1996115,City of Angels,63,58.7936507937,0.875575270308
625,Long Beach Unified,1934678,Lakewood High,562,67.793594306,0.627080240644
626,Huntington Beach Union High,3038551,"Valley Vista High, Cont.",45,13.0,0.534994634553
627,Morongo Unified,3638616,Yucca Valley High,254,64.6850393701,0.330801687764
628,Livermore Valley Joint Unified,130393,Vineyard Alternative,37,35.4054054054,0.429708222812
629,Hesperia Unified,119115,Oak Hills High,345,61.4550724638,0.291064388962
630,Huntington Beach Union High,3030368,Coast High,50,46.0,0.540354981437
631,Antioch Unified,730465,Deer Valley High,347,70.6080691643,0.720506845325
632,Glendale Unified,1996131,Clark (A.W.) Magnet High,339,91.6666666667,0.601872599232
633,Mt. Diablo Unified,734566,Mt. Diablo High,56,64.6607142857,0.702267303103
634,Palo Alto Unified,4332904,Gunn (Henry M.) High,528,88.7159090909,0.827596198424
635,Capistrano Unified,3038569,Dana Hills High,1210,77.420661157,0.456465596753
636,Nevada Joint Union High,2930030,Sierra Mountain High,35,54.5142857143,0.486882716049
637,Anaheim Union High,3030384,Polaris High (Alternative),18,33.0,0.639949943388
638,Sweetwater Union High,3732849,Hilltop Senior High,144,80.4513888889,0.676099941725
639,Campbell Union High,4330866,Branham High,485,74.0742268041,0.722009598445
640,Santa Maria Joint Union High,4234613,Righetti (Ernest) High,441,60.9297052154,0.43197728687
641,Chino Valley Unified,3632502,Chino High,235,58.7957446809,0.56642519685
642,Berkeley Unified,161143,Home/hospital and independent study,23,69.8695652174,0.95595970901
643,Saddleback Valley Unified,3030392,Trabuco Hills High,1278,77.4233176839,0.475959441779
644,San Francisco Unified,3833407,Lowell High,259,98.2857142857,0.826167975509
645,River Delta Joint Unified,5731708,Delta High,31,61.4516129032,0.528655597215
646,Marysville Joint Unified,5830013,Lindhurst High,51,53.2156862745,0.366328600406
647,Exeter Union High,5431598,Exeter High,248,62.3064516129,0.455
648,Nevada Joint Union High,2930048,Bear River High,451,66.4501108647,0.492136910268
649,Fremont Unified,130435,Vista Alternative,12,33.0,0.722321695016
650,Vacaville Unified,4837803,Vacaville High,707,63.5190947666,0.570959803117
651,Norwalk-La Mirada Unified,1934728,La Mirada High,327,70.5412844037,0.651520069242
652,Oceanside Unified,3739018,El Camino High,500,73.802,0.506075917651
653,Tamalpais Union High,2131340,Sir Francis Drake High,525,83.7371428571,0.842657342657
654,Chico Unified,431502,Fair View High (Continuation),16,25.0,0.611191139281
655,Yucaipa-Calimesa Joint Unified,3638509,Yucaipa High,795,66.6540880503,0.383247817085
656,Lake Elsinore Unified,107920,Lakeside High,188,68.9627659574,0.418744769874
657,Travis Unified,4838801,Vanden High,411,78.0632603406,0.649664153932
658,Kern Union High,1533330,Highland High,182,68.3406593407,0.288645690834
659,Nevada Joint Union High,2930071,Silver Springs High (Continua,26,15.1153846154,0.486882716049
660,Hilmar Unified,2432409,Hilmar High,181,71.2928176796,0.595591030027
661,San Juan Unified,3435930,Mira Loma High,313,82.0830670927,0.613677778969
662,Sweetwater Union High,3730843,Eastlake High,322,84.1180124224,0.64510460251
663,Santa Cruz City High,4437406,Soquel High,348,72.841954023,0.646775544389
664,Garden Grove Unified,3030434,Bolsa Grande High,47,53.2340425532,0.646395958811
665,San Mateo Union High,4130217,Aragon High,312,85.5993589744,0.772713878794
666,Westwood Unified,1838507,Westwood High,12,36.0,0.201017811705
667,San Juan Unified,3430493,Bella Vista High,890,76.4573033708,0.486412512219
668,Gateway Unified,4530077,Mountain Lakes High,11,36.0,0.318652162377
669,San Mateo Union High,4136370,San Mateo High,212,83.7830188679,0.805426440385
670,Martinez Unified,730549,Alhambra Senior High,451,77.9689578714,0.73651024615
671,Pasadena Unified,1936822,Pasadena High,160,74.9875,0.689621329844
672,San Jacinto Unified,3337656,San Jacinto High,136,59.6029411765,0.489327296248
673,William S. Hart Union High,1932532,Learning Post High (Alternati,52,63.3461538462,0.553500458575
674,Chino Valley Unified,3630522,Ruben S. Ayala High,547,75.6508226691,0.56642519685
675,Carpinteria Unified,4230587,Carpinteria Senior High,77,89.6883116883,0.670029051001
676,East Side Union High,4332995,Hill (Andrew P.) High,11,82.0,0.775708680997
677,San Diego Unified,3730884,Scripps Ranch High,735,90.7306122449,0.602946365561
678,Los Angeles Unified,1938885,University Senior High,87,77.0344827586,0.816501215559
679,Taft Union High,1535905,Taft Union High,237,54.805907173,0.191363777571
680,Los Angeles Unified,124362,Valley Academy of Arts and Sc,68,67.5441176471,0.607977991747
681,San Luis Coastal Unified,4034807,Morro Bay High,261,76.7356321839,0.582924435721
682,Liberty Union High,730572,Independence High,107,33.8130841121,0.571727092258
683,River Delta Joint Unified,112078,Clarksburg Middle,18,78.0,0.528655597215
684,Porterville Unified,5432786,Monache High,193,67.8445595855,0.288544358312
685,Placentia-Yorba Linda Unified,3030483,La Entrada High,44,47.6363636364,0.502101078932
686,Modesto City High,5031380,Davis (Grace M.) High,150,59.4333333333,0.557129407737
687,El Segundo Unified,1932763,El Segundo High,425,82.5270588235,0.697785277368
688,Kingsburg Joint Union High,1033695,Kingsburg High,257,69.3151750973,0.350026357406
689,Fullerton Joint Union High,3032505,Fullerton Un. High,377,78.6525198939,0.607724006762
690,West Contra Costa Unified,730598,Hercules High,51,66.3921568627,0.796276929513
691,Chaffey Joint Union High,3630571,Rancho Cucamonga High,533,78.2532833021,0.475426024151
692,Del Norte County Unified,833004,Del Norte High,223,58.3452914798,0.407816091954
693,Saddleback Valley Unified,3030509,Mira Monte High (Alter.),13,54.0,0.475959441779
694,Petaluma Joint Union High,4935151,Petaluma High,582,77.7422680412,0.613377434767
695,Victor Valley Union High,110064,University Preparatory,80,89.7625,0.447736654306
696,Red Bluff Joint Union High,5230065,Red Bluff IS High,38,17.0,0.313456053928
697,Sweetwater Union High,3731627,Otay Ranch Senior High,162,80.2654320988,0.675064800415
698,Corona-Norco Unified,110759,John F. Kennedy High,117,84.0,0.521374277896
699,Tracy Joint Unified,119040,John C. Kimball High,388,67.3917525773,0.622109275731
700,Rialto Unified,3630597,Rialto High,12,58.0,0.797048080953
701,Morongo Unified,3636743,Twentynine Palms High,133,64.6315789474,0.330801687764
702,Coast Unified,4032009,Coast Union High,59,74.4406779661,0.607917958502
703,New Haven Unified,134668,James Logan High,152,66.4013157895,0.816524839006
704,Corona-Norco Unified,3331600,Corona High,465,76.935483871,0.47779425263
705,Whittier Union High,1934868,La Serna High,501,73.8043912176,0.593833692599
706,Pleasanton Unified,130583,Amador Valley High,1106,82.2350813743,0.670665009323
707,Los Angeles Unified,1938968,Van Nuys Senior High,94,84.5425531915,0.765187419216
708,Sutter County Office of Education,114207,Feather River Academy,12,17.0,0.436825813714
709,William S. Hart Union High,1996321,Academy of the Canyons,130,96.1153846154,0.553500458575
710,Carlsbad Unified,3730694,Carlsbad High,1213,81.3470733718,0.549352222947
711,Simi Valley Unified,5634993,"Apollo High, Cont.",32,13.0,0.502965372106
712,Los Angeles Unified,120360,Daniel Pearl Journalism & Comm,24,83.4166666667,0.768974432634
713,Atascadero Unified,4030755,Atascadero High,566,74.0795053004,0.472904383491
714,Ceres Unified,108076,Central Valley High,81,57.9259259259,0.549878345499
715,Capistrano Unified,3030574,Aliso Niguel High,1212,79.5816831683,0.504467148292
716,Los Angeles Unified,1932847,Los Angeles Center for Enrich,149,95.1342281879,0.740799366838
717,San Jose Unified,4337200,San Jose High,18,78.0,0.824879227053
718,San Ramon Valley Unified,736819,Del Amigo High (Continuation),16,13.0,0.628745690798
719,Rocklin Unified,108084,Whitney High,725,80.5227586207,0.451236019092
720,Escondido Union High,3732062,Escondido High,332,75.2289156627,0.513635995792
721,Oak Park Unified,5630199,"Oak View High, Cont.",11,9.0,0.679618001047
722,Chico Unified,431676,Chico High,571,71.3625218914,0.611191139281
723,Walnut Valley Unified,1932862,Diamond Bar High,233,67.7854077253,0.57246031746
724,San Dieguito Union High,3731007,La Costa Canyon High,1177,77.9039932031,0.639365324083
725,Los Angeles Unified,1939040,Venice Senior High,165,77.5515151515,0.805606900801
726,Santa Rosa High,4930145,"Mesa High, Cont.",11,82.0,0.776655629139
727,Santa Rosa High,4935607,"Ridgway High, Cont.",13,31.0,0.776655629139
728,Napa Valley Unified,101964,Napa Valley Alternative,31,51.6451612903,0.635677083333
729,Centinela Valley Union High,1934926,Lawndale High,12,83.0,0.75959933222
730,Palo Verde Unified,3335759,Palo Verde High,120,49.25,0.466775599129
731,Santa Barbara Unified,120402,Alta Vista Alternative High,16,63.0,0.824541284404
