,District,District Code,School Code,School Name,number,score,vote
252,Corona-Norco Unified,67033,3330446,Centennial High,1093,61.4913083257,0.432162875041
253,Salinas Union High,66159,2734481,Mt. Toro High,78,5.0,0.766725159026
254,Tamalpais Union High,65482,2134419,San Andreas High (Continuatio,15,33.0,0.786662367672
255,Ramona City Unified,68304,3735958,"Montecito High, Cont.",41,9.39024390244,0.315043052507
256,Kern Union High,63529,110999,Frontier High,861,58.9349593496,0.413674372848
257,Chaffey Joint Union High,67652,3637659,"Valley View High, Cont.",215,7.27906976744,0.740069892208
258,San Juan Unified,67447,3435930,Mira Loma High,530,66.3509433962,0.613677778969
259,Sequoia Union High,69062,4138053,Woodside High,561,53.4723707665,0.786446020489
260,Moreno Valley Unified,67124,3330800,Bayside Community Day,54,11.0,0.600726019361
261,Los Molinos Unified,71571,5235106,Los Molinos High,67,41.7313432836,0.259711431743
262,La Honda-Pescadero Unified,68940,4135331,Pescadero High,37,43.027027027,0.680900621118
263,Ramona City Unified,68304,3735974,Ramona High,670,48.8925373134,0.315043052507
264,East Nicolaus Joint Union High,71373,5132758,East Nicolaus High,128,66.921875,0.361258278146
265,East Side Union High,69427,4333639,Lick (James) High,464,34.1530172414,0.790654620853
266,Washington Unified,72694,5735154,River City Senior High,725,37.4689655172,0.782843431314
267,El Dorado Union High,61853,930222,Vista High,18,11.0,0.376518218623
268,Beaumont Unified,66993,3330479,Beaumont Senior High,872,56.9908256881,0.465511092089
269,Desert Sands Unified,67058,3333192,Indio High,642,41.5732087227,0.680439104503
270,Merced Union High,65789,2439602,"Yosemite High, Cont.",98,7.0,0.541278550466
271,Twin Rivers Unified,76505,3436979,Rio Linda High,613,38.9380097879,0.671213208902
272,Santa Clara Unified,69674,4330247,Wilson Alternative,62,4.88709677419,0.768776432842
273,Lake Elsinore Unified,75176,3330487,Temescal Canyon High,723,45.5629322268,0.453914327917
274,Fresno Unified,62166,1030584,Cambridge Cont. High,147,6.84353741497,0.568887253098
275,Red Bluff Joint Union High,71639,5237151,"Salisbury High, Cont.",40,12.5,0.313456053928
276,Yosemite Unified,76414,2030013,Yosemite High,237,39.2151898734,0.259656652361
277,Kern County Office of Education,10157,1530302,Kern County Juvenile Court,200,6.33,0.42465976693
