,District,District Code,School Code,School Name,number,score,vote
125,Victor Valley Union High,67934,3638012,Victor Valley High,169,20.1124260355,0.447736654306
126,San Diego Unified,68338,3730173,Serra High,89,47.5168539326,0.582085269983
127,Lake Elsinore Unified,75176,3332350,Elsinore High,42,66.619047619,0.382344624781
128,Napa Valley Unified,66266,121087,American Canyon High,72,36.1805555556,0.717882632831
129,Folsom-Cordova Unified,67330,3433216,Folsom High,29,85.9310344828,0.496486605182
130,San Diego Unified,68338,3730181,Mira Mesa High,46,65.5,0.620477794411
131,Riverside Unified,67215,3334406,North (John W.) High,119,46.3949579832,0.6940433213
132,Sweetwater Union High,68411,111831,Olympian High,74,59.472972973,0.675064800415
133,Berkeley Unified,61143,134924,Berkeley Technology,17,8.0,0.95595970901
134,West Contra Costa Unified,61796,732941,El Cerrito Senior High,229,19.6593886463,0.889901823282
135,Alameda City Unified,61119,132878,Encinal High,66,42.303030303,0.891270112975
136,Sacramento City Unified,67439,3434768,Kennedy (John F.) High,87,39.2643678161,0.746039824416
137,Poway Unified,68296,3730819,Rancho Bernardo High,30,63.3333333333,0.555760188088
138,Liberty Union High,61721,107797,Heritage High,192,47.5052083333,0.571727092258
139,Lemoore Union High,63982,1635606,Lemoore High,60,48.3,0.421127512004
140,Elk Grove Unified,67314,3430873,Franklin High,271,45.7933579336,0.635654169855
141,Elk Grove Unified,67314,3430170,Valley High,11,27.0,0.810262114997
142,East Side Union High,69427,4330031,Independence High,23,39.1304347826,0.800276490201
143,Liberty Union High,61721,733980,Liberty High,33,57.1818181818,0.571727092258
144,Colton Joint Unified,67686,3631322,Bloomington High,13,54.0,0.760985136161
145,San Lorenzo Unified,61309,130849,Arroyo High,51,41.1568627451,0.789598540146
146,East Side Union High,69427,4335907,Piedmont Hills High,39,44.0256410256,0.675513501039
147,Chaffey Joint Union High,67652,3630373,Etiwanda High,464,45.3922413793,0.52787952788
148,Vista Unified,68452,3730728,Rancho Buena Vista High,29,55.275862069,0.523737297133
149,East Side Union High,69427,4330023,Santa Teresa High,68,51.4117647059,0.723253757737
150,Riverside Unified,67215,3330859,Martin Luther King Jr. High,261,42.4559386973,0.529643427355
151,Riverside Unified,67215,3336492,Ramona High,23,30.2608695652,0.554218787348
152,San Diego Unified,68338,3732781,Henry High,79,51.7974683544,0.645101219439
153,Apple Valley Unified,75077,3630894,Granite Hills High,44,45.5681818182,0.285087719298
154,Fairfield-Suisun Unified,70540,4830170,Rodriguez (Angelo) High,307,30.9674267101,0.658152554234
155,Twin Rivers Unified,76505,3433265,Foothill High,47,36.2127659574,0.542284984841
156,Chaffey Joint Union High,67652,3634482,Ontario High,11,18.0,0.673227478223
157,San Ramon Valley Unified,61804,113118,Dougherty Valley High,63,58.5555555556,0.711773832098
158,Fontana Unified,67710,3630902,Kaiser (Henry J.) High,42,50.0,0.782992589478
159,Fullerton Joint Union High,66514,3037496,Troy High,12,92.0,0.591143294806
160,Val Verde Unified,75242,109108,Citrus Hill High,50,34.22,0.599527085125
161,Los Alamitos Unified,73924,3033917,Los Alamitos High,90,63.3333333333,0.515223440825
162,Roseville Joint Union High,66928,3130176,Woodcreek High,12,75.0,0.516927675612
163,Temecula Valley Unified,75192,3330370,Temecula Valley High,94,49.1276595745,0.408742194469
164,Campbell Union High,69401,4338505,Westmont High,46,38.8260869565,0.759295386734
165,Monterey Peninsula Unified,66092,111435,Marina High,12,83.0,0.751621643813
166,Saddleback Valley Unified,73635,3034956,Mission Viejo High,14,86.0,0.475959441779
167,Antioch Unified,61648,117218,Dozier-Libbey Medical High,42,42.619047619,0.720506845325
168,Upland Unified,75069,3637584,Upland High,101,45.3069306931,0.610185756392
169,Kern Union High,63529,1530708,Bakersfield High,85,43.5882352941,0.42465976693
170,Apple Valley Unified,75077,3630423,Apple Valley High,17,47.0,0.412444444444
171,Liberty Union High,61721,730457,Freedom High,143,28.5034965035,0.567729804007
172,Hesperia Unified,75044,119115,Oak Hills High,85,36.4823529412,0.291064388962
173,Moreno Valley Unified,67124,3330396,Canyon Springs High,185,40.7243243243,0.601864262215
174,Antioch Unified,61648,730465,Deer Valley High,411,28.7469586375,0.720506845325
175,Redlands Unified,67843,3635042,Redlands Senior High,37,70.3513513514,0.560438237419
176,Clovis Unified,62117,1030501,Buchanan High,14,79.0,0.398396767466
177,Mt. Diablo Unified,61754,734566,Mt. Diablo High,12,33.0,0.702267303103
178,Davis Joint Unified,72678,5732201,Davis Senior High,11,73.0,0.521778584392
179,Rialto Unified,67850,3633005,Eisenhower Senior High,95,31.3894736842,0.797048080953
180,Grossmont Union High,68130,3732336,Granite Hills High,28,46.1428571429,0.44045616003
181,Tustin Unified,73643,3037553,Tustin High,12,42.0,0.624855443582
182,Campbell Union High,69401,4330866,Branham High,42,38.119047619,0.722009598445
183,Oakland Unified,61259,136051,Oakland Technical High,291,28.1443298969,0.855087197935
184,San Leandro Unified,61291,137588,San Leandro High,317,27.3059936909,0.737482842991
185,Chino Valley Unified,67678,3632502,Chino High,25,32.12,0.56642519685
186,San Juan Unified,67447,3432317,El Camino Fundamental High,27,51.9259259259,0.613677778969
187,Folsom-Cordova Unified,67330,3431533,Cordova High,55,54.5272727273,0.513401072086
188,Moreno Valley Unified,67124,3330438,Valley View High,180,37.7277777778,0.546990496304
189,Vacaville Unified,70573,4830089,Wood (Will C.) High,69,34.768115942,0.533185589272
190,San Diego Unified,68338,3730314,University City High,13,62.0,0.535812574977
191,Poway Unified,68296,118935,Del Norte High,23,60.652173913,0.480098943108
192,Twin Rivers Unified,76505,3433794,Grant Union High,80,20.0,0.606024488027
193,Corona-Norco Unified,67033,3330446,Centennial High,226,40.9115044248,0.432162875041
194,Travis Unified,70565,4838801,Vanden High,226,50.2743362832,0.649664153932
195,Clovis Unified,62117,113555,Clovis North High,38,73.4210526316,0.405669291339
196,Kern Union High,63529,110999,Frontier High,13,62.0,0.413674372848
197,Sacramento City Unified,67439,3435419,McClatchy (C. K.) High,27,29.7777777778,0.813576409309
198,Poway Unified,68296,3730074,Mt. Carmel High,44,59.2954545455,0.590174713507
199,Antioch Unified,61648,110494,Bidwell Continuation High,15,7.0,0.671317619435
200,Modesto City High,71175,5034913,Robert Elliott Alternative Ed,23,4.17391304348,0.557129407737
201,Sweetwater Union High,68411,3730843,Eastlake High,143,60.7832167832,0.64510460251
202,Modesto City High,71175,110593,James C. Enochs High,34,58.9411764706,0.503361941726
203,Lincoln Unified,68569,3933801,Lincoln High,110,43.8272727273,0.594881537774
204,Chino Valley Unified,67678,3631017,Chino Hills High,189,51.4867724868,0.56642519685
205,Vacaville Unified,70573,4837803,Vacaville High,88,33.1136363636,0.570959803117
206,Rialto Unified,67850,102830,Wilmer Amina Carter High,210,27.6047619048,0.666440562998
207,Beaumont Unified,66993,3330479,Beaumont Senior High,59,54.4237288136,0.465511092089
208,Twin Rivers Unified,76505,3436979,Rio Linda High,11,45.0,0.671213208902
209,Riverside Unified,67215,3330024,Arlington High,27,55.8888888889,0.512108731466
210,Fontana Unified,67710,120758,Jurupa Hills High,12,58.0,0.782992589478
211,Lake Elsinore Unified,75176,3330487,Temescal Canyon High,42,35.7857142857,0.453914327917
212,San Jacinto Unified,67249,3337656,San Jacinto High,24,42.0,0.489327296248
213,Mt. Diablo Unified,61754,731380,Clayton Valley High,34,43.9411764706,0.66013560674
214,Chino Valley Unified,67678,3630522,Ruben S. Ayala High,59,56.0508474576,0.56642519685
215,Elk Grove Unified,67314,105916,Monterey Trail High,143,43.4475524476,0.53358802929
216,San Ramon Valley Unified,61804,730051,California High,28,57.4285714286,0.689691871072
217,San Diego Unified,68338,3730884,Scripps Ranch High,46,73.8913043478,0.602946365561
218,Fremont Unified,61176,138693,Washington High,64,35.953125,0.759161490683
