,District,District Code,School Code,School Name,number,score,vote
241,Kern Union High,63529,1533330,Highland High,34,23.6176470588,0.288645690834
242,Oakland Unified,61259,107417,Leadership Prep High,44,11.4545454545,0.879256384577
243,San Juan Unified,67447,3435930,Mira Loma High,63,23.9523809524,0.613677778969
244,Sweetwater Union High,68411,3730843,Eastlake High,14,71.0,0.64510460251
245,Kern Union High,63529,1535392,South High,129,27.4418604651,0.608172969093
246,San Jacinto Unified,67249,3337656,San Jacinto High,73,26.1232876712,0.489327296248
247,Elk Grove Unified,67314,105916,Monterey Trail High,205,32.5317073171,0.53358802929
248,East Side Union High,69427,4332995,Hill (Andrew P.) High,11,20.0,0.775708680997
249,San Diego Unified,68338,3730884,Scripps Ranch High,33,54.7272727273,0.602946365561
250,Fremont Unified,61176,138693,Washington High,11,36.0,0.759161490683
251,Fresno Unified,62166,1031632,Dewolf Continuation High,29,0.0,0.638969873664
252,Modesto City High,71175,5031380,Davis (Grace M.) High,26,19.3076923077,0.557129407737
253,Fontana Unified,67710,3630555,Fontana Miller (A. B.) High,132,37.8787878788,0.598276322822
254,West Contra Costa Unified,61796,730598,Hercules High,89,24.4831460674,0.796276929513
255,Sierra Sands Unified,73742,1531367,Burroughs High,27,29.1851851852,0.31420233463
256,Chaffey Joint Union High,67652,3630571,Rancho Cucamonga High,135,50.1407407407,0.475426024151
257,Jurupa Unified,67090,114157,Patriot High,24,41.4166666667,0.588575560376
258,Victor Valley Union High,67934,110064,University Preparatory,25,92.0,0.447736654306
259,San Bernardino City Unified,67876,3634680,Pacific High,241,25.5394190871,0.563017261764
260,Rialto Unified,67850,3630597,Rialto High,115,27.1826086957,0.797048080953
261,Morongo Unified,67777,3636743,Twentynine Palms High,41,19.3902439024,0.330801687764
262,New Haven Unified,61242,134668,James Logan High,113,33.2654867257,0.816524839006
263,Corona-Norco Unified,67033,3331600,Corona High,22,45.5,0.47779425263
264,Anaheim Union High,66431,3036712,Savanna High,27,26.1111111111,0.685525159022
265,Ceres Unified,71043,108076,Central Valley High,13,54.0,0.549878345499
266,Escondido Union High,68106,3732062,Escondido High,26,42.3076923077,0.513635995792
267,Fresno Unified,62166,1035831,Roosevelt High,60,30.0166666667,0.73596287703
268,Chico Unified,61424,431676,Chico High,19,37.0,0.611191139281
269,Elk Grove Unified,67314,3432002,"Daylor (William) High, Cont.",28,0.0,0.810262114997
270,Palo Verde Unified,67181,3335759,Palo Verde High,27,18.3333333333,0.466775599129
271,Oakland Unified,61259,132688,Dewey Academy,32,0.0,0.92997246108
272,Central Unified,73965,1030626,Central High East Campus,172,30.9360465116,0.586681844052
273,Sacramento City Unified,67439,101972,Rosemont High,121,30.5123966942,0.620729256388
274,East Side Union High,69427,4335204,Oak Grove High,53,33.7547169811,0.723253757737
275,Colton Joint Unified,67686,3632742,Colton High,83,31.0963855422,0.621570090359
276,Lincoln Unified,68569,3933801,Lincoln High,129,34.0775193798,0.594881537774
277,Oakland Unified,61259,110189,McClymonds High,107,7.51401869159,0.836138613861
278,San Juan Unified,67447,3432051,Del Campo High,35,43.2,0.486412512219
279,Sweetwater Union High,68411,3731064,Chula Vista Senior High,36,52.4166666667,0.754016957886
280,Contra Costa County Office of Education,10074,120444,Mt. McKinley,14,0.0,0.73651024615
281,Moreno Valley Unified,67124,3333762,March Mountain High,27,0.0,0.600726019361
282,Merced Union High,65789,2430601,Atwater High,13,38.0,0.48679338435
283,Emery Unified,61168,132746,Emery Secondary,70,21.5571428571,0.915275200989
284,Vallejo City Unified,70581,4830147,Bethel (Jesse M.) High,168,28.2797619048,0.737650351766
285,California Education Authority,32276,5637780,Perry (Mary B.) High,21,0.0,0.562587476419
286,Hesperia Unified,75044,3630746,Sultana High,74,44.7432432432,0.346627880273
287,Fontana Unified,67710,108191,Summit High,133,39.0,0.598276322822
288,Los Angeles Unified,64733,1939107,Verdugo Hills Senior High,13,31.0,0.645780856423
289,Oceanside Unified,73569,3735206,Oceanside High,69,49.4202898551,0.585771868293
290,Kern Union High,63529,116392,Independence High,63,37.9523809524,0.815833333333
291,San Bernardino City Unified,67876,3632809,Sierra High,25,0.0,0.743398985121
292,Kern Union High,63529,116400,Mira Monte High,69,24.8115942029,0.568197553658
293,Redlands Unified,67843,3630779,Redlands East Valley High,73,34.3150684932,0.560438237419
294,Lodi Unified,68585,108225,Ronald E. McNair High,132,29.053030303,0.568053440739
295,Victor Valley Union High,67934,3630787,Silverado High,523,23.6768642447,0.562874603361
296,Barstow Unified,67611,3630803,Barstow High,107,25.3271028037,0.488238562697
297,Fresno Unified,62166,1031897,Edison High,224,35.0133928571,0.443277310924
298,Fairfield-Suisun Unified,70540,4833000,Fairfield High,134,23.776119403,0.649664153932
299,Roseville Joint Union High,66928,116459,Antelope High,60,46.7333333333,0.514728477984
300,Antioch Unified,61648,730861,Antioch High,144,26.2222222222,0.671317619435
301,Antelope Valley Union High,64246,100081,William J. (Pete) Knight High,50,24.0,0.55445193331
302,Sacramento City Unified,67439,3430154,"American Legion High, Cont.",22,5.0,0.82850064232
303,Berkeley Unified,61143,134924,Berkeley Technology,12,8.0,0.95595970901
304,San Diego County Office of Education,10371,124685,East Region Community-La Mesa,13,15.0,0.613442403744
305,Alameda City Unified,61119,132878,Encinal High,59,17.2033898305,0.891270112975
306,Oakland Unified,61259,110361,Far West,55,18.4181818182,0.888737701486
307,Elk Grove Unified,67314,3430170,Valley High,229,26.423580786,0.810262114997
308,Benicia Unified,70524,4831004,Benicia High,31,32.1612903226,0.689301416707
309,Fairfield-Suisun Unified,70540,4830170,Rodriguez (Angelo) High,89,29.202247191,0.658152554234
310,San Lorenzo Unified,61309,130849,Arroyo High,29,48.4482758621,0.789598540146
311,Perris Union High,67207,3335973,Perris,163,31.9386503067,0.624669797476
312,Sacramento County Office of Education,10348,106278,El Centro Jr./Sr. High,12,0.0,0.642857142857
313,Apple Valley Unified,75077,3630894,Granite Hills High,82,29.3048780488,0.285087719298
314,Fontana Unified,67710,3630902,Kaiser (Henry J.) High,75,38.64,0.782992589478
315,Moreno Valley Unified,67124,3333770,Moreno Valley High,154,28.8896103896,0.600726019361
316,Fullerton Joint Union High,66514,3030855,Buena Park High,47,29.6382978723,0.624969158648
317,Mojave Unified,63677,114512,California City High,63,24.0,0.391441157961
318,Natomas Unified,75283,102236,Inderkum High,148,39.3108108108,0.673297678059
319,Redlands Unified,67843,3635042,Redlands Senior High,73,50.698630137,0.560438237419
320,Kern Union High,63529,100198,Golden Valley High,92,27.1086956522,0.568197553658
321,Rialto Unified,67850,3633005,Eisenhower Senior High,182,35.0989010989,0.797048080953
322,Sacramento City Unified,67439,114546,School of Engineering & Scien,15,60.0,0.746039824416
323,Twin Rivers Unified,76505,3430261,Pacific Career/Tech High Cont.,18,0.0,0.512501104338
324,San Bernardino County Office of Educatio,10363,3630969,Desert Mountain Community Day,28,10.9285714286,0.285087719298
325,Modesto City High,71175,5031802,Thomas Downey High,11,27.0,0.503361941726
326,San Juan Unified,67447,3432317,El Camino Fundamental High,58,37.9655172414,0.613677778969
327,San Bernardino County Office of Educatio,10363,3630977,East Valley Community Day,26,0.0,0.621570090359
328,Twin Rivers Unified,76505,3434370,Highlands High,62,19.4193548387,0.512501104338
329,Hayward Unified,61192,133009,Brenkwitz High,14,7.0,0.819102405629
330,Antioch Unified,61648,110494,Bidwell Continuation High,29,0.0,0.671317619435
