,District,School Code,School Name,number,score,vote
160,Kern Union High,1532290,East Bakersfield High,72,57.8888888889,0.288645690834
161,Scotts Valley Unified,4430211,Scotts Valley High,782,63.6547314578,0.715371868603
162,Tehachapi Unified,1530245,"Monroe High, Cont.",20,40.0,0.264682952183
163,Moreno Valley Unified,3330438,Valley View High,265,52.4830188679,0.546990496304
164,Sweetwater Union High,3731064,Chula Vista Senior High,48,73.0416666667,0.754016957886
165,Turlock Unified,5030283,Pitman (John H.) High,838,55.1026252983,0.434776749618
166,Ventura Unified,5630348,Foothill Technology High,812,75.3263546798,0.640656361139
167,Corona-Norco Unified,3330446,Centennial High,816,58.2450980392,0.432162875041
168,Tamalpais Union High,2134419,San Andreas High (Continuatio,15,47.0,0.786662367672
169,Ramona City Unified,3735958,"Montecito High, Cont.",11,18.0,0.315043052507
170,Kern Union High,110999,Frontier High,1674,50.8739545998,0.413674372848
171,Chaffey Joint Union High,3637659,"Valley View High, Cont.",13,38.0,0.740069892208
172,Sequoia Union High,4138053,Woodside High,604,68.7880794702,0.786446020489
173,Los Molinos Unified,5235106,Los Molinos High,12,58.0,0.259711431743
174,Moorpark Unified,5630371,Moorpark College,43,60.7441860465,0.518262586377
175,Ramona City Unified,3735974,Ramona High,1342,49.4791356185,0.315043052507
176,East Side Union High,4333639,Lick (James) High,11,45.0,0.790654620853
177,Washington Unified,5735154,River City Senior High,433,43.8036951501,0.782843431314
178,Carmel Unified,2730414,Carmel High,683,68.1171303075,0.679044744784
179,Beaumont Unified,3330479,Beaumont Senior High,748,45.5,0.465511092089
180,Twin Rivers Unified,3436979,Rio Linda High,309,39.783171521,0.671213208902
181,Oxnard Union High,5630389,Pacifica,73,59.0,0.647087467283
182,Lake Elsinore Unified,3330487,Temescal Canyon High,910,47.8483516484,0.453914327917
183,Wasco Union High,1536440,Wasco High,12,67.0,0.391639871383
184,Sonora Union High,5530043,Bird High,21,24.0,0.402743379691
185,Garden Grove Unified,3035581,Pacifica High,1084,67.6328413284,0.475728758779
186,Temecula Valley Unified,3330495,Rancho Vista High,29,34.0,0.408742194469
187,Sweetwater Union High,3733953,Mar Vista Senior High,196,56.9846938776,0.669663669664
188,Marysville Joint Unified,5835202,Marysville High,326,46.5613496933,0.226726726727
189,Kern County Office of Education,1530310,Kern County Community,59,8.86440677966,0.42465976693
190,Hemet Unified,3330503,Helen Hunt Jackson Alternativ,74,44.5675675676,0.467771639042
191,Mountain View-Los Altos Union High,4334728,Mountain View High,1262,69.2828843106,0.829648526077
192,Placer Union High,3131851,Colfax High,753,53.7197875166,0.391708967851
193,Riverside Unified,3330511,Opportunity Program,22,18.0,0.55196454629
194,Sacramento City Unified,3430865,West Campus,184,75.6902173913,0.797459584296
195,Santa Cruz City High,4432340,Harbor High,452,66.0353982301,0.838548185232
196,Conejo Valley Unified,123349,Century Academy,31,80.5483870968,0.573899239703
197,East Nicolaus Joint Union High,5132758,East Nicolaus High,173,60.6416184971,0.361258278146
198,Tustin Unified,102871,Arnold O. Beckman High,1040,78.1634615385,0.624855443582
199,Elk Grove Unified,3430873,Franklin High,741,62.8825910931,0.635654169855
200,Salinas Union High,2734556,Salinas High,839,53.2610250298,0.752533507682
201,San Ramon Valley Unified,113118,Dougherty Valley High,573,74.3071553229,0.711773832098
202,Murrieta Valley Unified,3330529,Murrieta Valley High,1589,60.7872876023,0.551023137622
203,Central Unified,1030626,Central High East Campus,751,42.9760319574,0.586681844052
204,Kern Union High,1530344,Stockdale High,985,63.7664974619,0.815833333333
205,Hemet Unified,3330537,West Valley High,214,62.5747663551,0.410739052903
206,Garden Grove Unified,3033578,La Quinta High,32,75.0,0.601399900892
207,Stockton Unified,3932654,Franklin High,41,61.1951219512,0.546288209607
208,San Diego Unified,3730173,Serra High,568,62.6338028169,0.582085269983
209,Oxnard Union High,5634548,Oxnard High,304,57.0164473684,0.647087467283
210,Val Verde Unified,3330552,Rancho Verde High,73,68.5753424658,0.553964887475
211,Fortuna Union High,1233402,Fortuna Union High,776,35.4278350515,0.516473887136
212,Campbell Union High,4330239,Leigh High,1322,56.1588502269,0.741318214033
213,Mt. Diablo Unified,731646,College Park High,1414,59.3613861386,0.706974540128
214,Kern Union High,1530369,Centennial High,1238,57.1663974152,0.298972449739
215,Vacaville Unified,4837803,Vacaville High,1342,47.6005961252,0.570959803117
216,Hemet Unified,113159,Tahquitz High,124,49.8064516129,0.410739052903
217,Campbell Union High,4336137,Prospect High,507,64.5009861933,0.764052462527
218,Fullerton Joint Union High,3033610,"La Vista High, Cont.",40,22.325,0.591143294806
219,Shasta Union High,4532750,Enterprise High,611,55.9639934534,0.295739575316
220,Mt. Diablo Unified,737809,Ygnacio Valley High,172,60.4127906977,0.699944842802
221,Palm Springs Unified,3330578,Cathedral City High,239,58.2552301255,0.696723575888
222,Rialto Unified,102830,Wilmer Amina Carter High,166,54.2469879518,0.666440562998
223,Corona-Norco Unified,3330586,Lee V. Pollard High (Cont.),78,23.5384615385,0.581043375328
224,Clovis Unified,1030683,Clovis East High,646,64.23374613,0.398396767466
225,Acalanes Union High,733725,Las Lomas High,1435,69.4606271777,0.74777603349
226,Mountain View-Los Altos Union High,4334116,Los Altos High,1060,78.0632075472,0.776614310646
227,Perris Union High,113191,Heritage High,499,50.1563126253,0.502294893861
228,Esparto Unified,5732904,Esparto High,58,62.2068965517,0.542914171657
229,Sutter Union High,5137500,Sutter High,540,42.8351851852,0.351928692178
230,Claremont Unified,1931823,Claremont High,1246,59.8194221509,0.593502314996
231,Campbell Union High,4331955,Del Mar High,329,48.0151975684,0.769785351466
232,Val Verde Unified,109108,Citrus Hill High,61,63.9508196721,0.599527085125
233,Yuba City Unified,5139001,Yuba City High,561,49.192513369,0.402011581835
234,Garden Grove Unified,3035706,Rancho Alamitos High,216,42.1944444444,0.61663399608
235,San Luis Coastal Unified,4036703,San Luis Obispo High,1229,61.0634662327,0.644798745426
236,Lodi Unified,3934783,Lodi High,1180,62.9008474576,0.501566784175
237,Hemet Unified,3332673,Hemet High,832,60.40625,0.399497487437
238,Temecula Valley Unified,3330636,Susan H. Nelson High,73,49.5342465753,0.408742194469
239,Vacaville Unified,4833869,Country High,11,9.0,0.570959803117
240,San Diego Unified,3731213,Clairemont High,397,53.0302267003,0.604657849339
241,San Lorenzo Unified,137810,San Lorenzo High,24,42.0,0.789598540146
242,Pajaro Valley Unified,4437901,Watsonville High,13,85.0,0.788247387357
243,Potter Valley Community Unified,2330041,Potter Valley High,11,45.0,0.49634369287
244,Imperial Unified,1335900,Imperial High,221,71.1357466063,0.610309278351
245,Kern Union High,1536606,West High,139,47.618705036,0.40262955988
