,District,District Code,School Code,School Name,number,score,vote
1300,Alvord Unified,66977,3330008,La Sierra High,2280,51.2311403509,0.641564318035
1301,Hanford Joint Union High,63925,1630169,Hanford West High,894,43.48098434,0.41235459286
1302,Bear Valley Unified,67637,3631066,Big Bear High,551,55.5589836661,0.359212738602
1303,Stanislaus County Office of Education,10504,6069546,Special Education,36,0.0,0.570411748806
1304,Marysville Joint Unified,72736,5830096,South Lindhurst Continuation,60,8.18333333333,0.366328600406
1305,Irvine Unified,73650,3035102,University High,1817,80.2575674188,0.631859982201
1306,Petaluma Joint Union High,70862,4935862,San Antonio High (Continuatio,47,15.0,0.613377434767
1307,Morgan Hill Unified,69583,102368,Ann Sobrato High,1101,59.621253406,0.62508259548
1308,Coalinga-Huron Joint Unified,62125,1030113,Cambridge High,12,0.0,0.418212478921
1309,Washington Unified,76778,1038306,Washington High,698,32.2693409742,0.443277310924
1310,Fresno Unified,62166,1034214,McLane High,1470,26.1278911565,0.638969873664
1311,Tulare Joint Union High,72249,5435367,Valley High,23,0.0,0.509095204347
1312,Riverside Unified,67215,3330024,Arlington High,1472,52.1168478261,0.512108731466
1313,Firebaugh-Las Deltas Joint Unified,73809,1030121,Firebaugh High,441,44.2517006803,0.395764394441
1314,Center Joint Unified,73973,3430378,Center High,888,53.5,0.514728477984
1315,San Mateo Union High,69047,4130472,Burlingame High,951,76.698212408,0.771918338194
1316,Ukiah Unified,65615,2334704,"South Valley High, Cont.",63,4.85714285714,0.634938728983
1317,Kings County Office of Education,10165,1630193,Kings County,76,1.44736842105,0.41235459286
1318,Butte County Office of Education,10041,430066,Table Mountain,14,0.0,0.387225548902
1319,Acalanes Union High,61630,731125,Campolindo High,915,89.1956284153,0.704480874317
1320,San Bernardino City Unified,67876,3632809,Sierra High,211,5.67772511848,0.743398985121
1321,San Juan Unified,67447,3430394,La Vista Center,36,14.3333333333,0.486412512219
1322,Madera Unified,65243,2035707,Madera High,1489,44.9885829416,0.589822329458
1323,Sweetwater Union High,68411,3731460,Alta Vista Academy,30,6.5,0.754016957886
